기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,금융비용
도이치모터스(주),67990,2019,804374151,542310860,262063291,1208710144,157916033,82887617,56306958,338874202,429130278,288192835,50681367,145988693,0,145714372,60396591,0,298466169,0,0
도이치모터스(주),67990,2017,557807100,391765586,166041514,950183846,74083270,11712555,4253045,185990269,254820513,122324633,63665636,18862635,1999783,174327962,90627906,0,268530950,0,0
도이치모터스(주),67990,2018,595741289,394847406,200893883,1058333175,113424995,50608146,34670313,259984124,227896992,152653843,107330280,25769484,0,112662484,113099017,15000000,220255140,0,0
도이치모터스(주),67990,2020,1056891483,756904258,299987225,1451108882,148963596,44861581,15157447,205576548,479998547,139866137,65710410,10652916,0,250556681,42215520,0,381196067,0,0
도이치모터스(주),67990,2021,1121212683,769442729,351769954,1703307058,168048174,56357846,36709935,198679322,479746528,148881383,49797939,11335310,3795049,206323071,176099477,40000000,199101835,0,0
동국산업(주),5160,2021,809138974,251783314,557355660,729135545,98490733,34929987,37321225,461385529,210023682,224972668,236412861,101592615,78474733,76655643,0,0,268161290,0,0
동국산업(주),5160,2018,781595349,260495626,521099723,757801859,64709049,14777037,2038893,363994065,190866542,202026986,161967079,121601154,64238489,83710367,21810000,0,321226819,0,0
동국산업(주),5160,2017,827026979,302039730,524987249,784363917,90460038,38377945,22799815,404347381,223106224,248168607,156178774,107926396,69725856,77169927,26030000,0,330194143,0,0
동국산업(주),5160,2020,741703202,211373684,530329519,578249737,63165123,18463404,8133902,379777393,168075621,252655033,127122360,81746257,69528685,58432411,1708333,0,284917662,0,0
동국산업(주),5160,2019,752912818,223081051,529831768,673704707,84124754,32924085,18083886,376552376,170872143,210841653,165710722,115157948,57420594,60414259,8466667,0,300096927,0,0
동국제약(주),86450,2021,750075941,268430885,481645056,594193122,350259825,63219302,52916447,420225975,242600629,317635049,102590927,126057063,29170755,82190850,10000000,0,234941272,0,0
동국제약(주),86450,2018,480244697,148632650,331612047,400807087,237949211,55114443,49433167,300427998,92366599,236916794,63511202,102689630,18055737,15165623,40119980,0,140740238,0,0
동국제약(주),86450,2017,373308019,93813084,279494935,354767876,209356143,50070358,40867710,271186425,80181869,220483462,50702963,103579889,20263175,9514588,359940,0,69427667,0,0
동국제약(주),86450,2020,663165456,227359472,435805984,559103459,337409622,84733110,57880491,398762970,164894697,319714515,79048456,125512377,26523233,13854030,49000000,0,194967459,0,0
동국제약(주),86450,2019,544383940,158964254,385419686,482280354,290834939,68584510,59050119,339022394,110010983,278155288,60867107,106049373,17057208,15018045,41700000,0,158074334,0,0
동신건설(주),25950,2017,100504004,13368384,87135620,52599292,14882846,9479384,10692756,74400952,11441347,47794151,26606800,2131779,5655248,600000,60000,0,303845,0,
동신건설(주),25950,2018,98782903,11502289,87280614,27086796,6472916,1281488,984993,74884136,7650235,49007413,25876722,914812,0,600000,46667,0,251343,0,
동신건설(주),25950,2019,102032096,14775825,87256271,24021434,3683933,-446363,840522,77609308,7604554,51871708,25737599,582775,2950712,600000,40000,0,254063,0,
동신건설(주),25950,2020,111448832,26126604,85322228,35499043,5164663,2202529,-1934043,60333356,11949275,60081785,251572,1649242,3428134,600000,33333,0,251884,0,
동신건설(주),25950,2021,108665698,24451565,84214133,57432514,7396928,3081287,-291679,63173620,11937011,63173621,0,4424631,5219696,600000,26667,0,259545,0,
동아화성(주),41930,2019,238431134,127509872,110921262,288514645,34404835,10740000,10224991,129374281,114270995,104164710,25209570,66842587,30382594,71975047,11527855,0,100332200,0,0
동아화성(주),41930,2017,193613007,95445153,98167854,255025462,31943821,13007275,9138836,105976004,89462694,85968481,20007523,61610755,24021403,60242603,5393872,0,79377109,0,0
동아화성(주),41930,2018,206776250,106145948,100630302,253377256,33416373,13194616,6480516,112954037,101235976,89001551,23952486,61435643,25737322,66085022,3756583,0,86407617,0,0
동아화성(주),41930,2021,271634412,135300888,136333524,288755249,44399178,16057817,13131137,160371580,124105079,118101209,42270371,61440283,30964773,72576766,8730553,0,100910190,0,0
동아화성(주),41930,2020,229824139,120424632,109399507,261767847,35429153,13266088,2486623,128352166,108404431,98242390,30109775,64358809,33706246,63132156,9847221,0,93798420,0,0
동양이엔피(주),79960,2017,269559466,74130828,195428639,424716584,40469496,14382037,8734089,190474756,60908892,151275863,39198894,41234661,46264659,2006982,1696200,0,56471597,0,0
동양이엔피(주),79960,2021,356465251,93868724,262596527,519420959,59194979,14817419,17711477,216317205,78945125,154997281,61319924,59866439,52357520,6049152,0,0,103671131,0,0
동양이엔피(주),79960,2018,265792733,69263289,196529444,391106836,34100396,4122697,5139940,183130167,55113088,141654347,41475820,56457672,32950425,2704734,1285200,0,54142525,0,0
동양이엔피(주),79960,2019,287167921,68505859,218662063,482668665,68851505,29344068,25596455,174701727,54586185,119726225,54975501,48399007,27413969,1353477,0,0,73698328,0,0
동양이엔피(주),79960,2020,326757585,84986651,241770934,461424350,68205871,40959960,23505238,199689473,69188674,154733626,44955845,35537987,38992885,1254776,0,0,89673532,0,0
동양파일(주),228340,2017,159696071,12801858,146894214,88578287,27257140,14717483,8245154,77246488,12801858,72120486,5126001,17983226,6585946,0,0,0,56066149,0,
동양파일(주),228340,2018,148126248,10603251,137522997,67930079,8897242,-2209925,-6374996,70835108,10603251,64537956,6297153,8694105,3247693,0,0,0,55747161,0,
동양파일(주),228340,2019,129953595,7707603,122245993,53169205,3817016,-5490940,-15248768,65085958,7645726,60230743,4855215,17364199,3909874,0,0,0,53165017,0,
동양파일(주),228340,2020,122305171,6673421,115631750,46951377,4726733,-4054347,-6603348,62349279,6660877,58652574,3696706,11303909,4056638,0,0,0,53723783,0,
동양파일(주),228340,2021,126025097,7996739,118028358,69531446,17976394,8187382,2384379,65901212,7996739,59041645,6859567,11664162,5431257,0,0,0,51400630,0,
동일금속(주),109860,2021,162557308,20745025,141812283,69383015,7492745,1995505,15065864,50457639,14422114,31857377,18600263,9969539,5731266,3438311,0,0,30288258,0,0
동일금속(주),109860,2020,141285636,12042695,129242941,58612069,7643232,3311281,6637855,33719236,8830563,23382164,10337073,5471423,2639465,3495229,0,0,28190487,0,0
동일금속(주),109860,2018,130903409,20433647,110469762,96045618,14308833,9723502,9465679,42031123,18272324,27769257,14261866,8946224,5223840,5220389,0,0,24602885,0,0
동일금속(주),109860,2019,142639453,17662851,124976602,86599662,17431353,12551358,15692770,38522858,14718414,25161431,13361427,5916250,3936554,4736210,0,0,30855555,0,0
동일금속(주),109860,2017,121999033,19891727,102107306,71246971,7232869,2799908,3805356,36721883,17463707,24566045,12155838,7048555,5221026,6521442,340500,0,26835722,0,0
동일철강(주),23790,2021,99399692,61986101,37413591,34359398,9002467,4349764,-25109527,27835791,46575691,14244721,13591069,7543207,3280224,26862989,8323017,0,46684566,0,
동일철강(주),23790,2018,144800381,93551909,51248471,44340818,380545,-4412515,-13475578,28097374,63144687,10386590,17710785,9321343,13404165,45245514,12433333,0,100267275,0,
동일철강(주),23790,2019,90109898,35777587,54332310,26560736,-89853,-3991847,3867475,26258507,21115571,13887431,12371076,10844860,858668,17941995,7300000,0,40180873,0,
동일철강(주),23790,2020,91171714,33490272,57681442,21920386,1795281,-4176861,-8769763,24879431,20476148,15761680,9117751,9493433,1282907,17081656,6533170,0,46911545,0,
동일철강(주),23790,2017,119690785,78352794,41337991,55255470,4809333,342359,-3911827,34914712,60258088,14838743,20075969,13393672,10143197,45823389,7283333,0,73205211,0,
동화기업(주),25900,2021,1770876762,966604294,804272468,932394260,234745116,104927241,56031158,453522504,515464120,320740021,132782483,105665941,74058051,238154915,225495956,40000000,991366800,0,0
동화기업(주),25900,2017,1224111572,563612802,660498770,778786071,213722638,91138750,62220736,276406281,336856610,203365278,73041002,123293364,58399989,189613000,80600106,0,762261179,0,0
동화기업(주),25900,2018,1229786587,551295819,678490768,759970977,177099451,84086954,50957949,282922153,379851988,204945265,77976888,93690510,64650270,230150470,41483312,0,745527947,0,0
동화기업(주),25900,2020,1586439706,885358571,701081135,744878007,178399459,66825839,40302280,366460466,446030740,272499698,93960767,85887381,48309043,226496479,196172086,90000000,891677656,0,0
동화기업(주),25900,2019,1440636414,762943947,677692467,717405694,161161300,58470188,43410161,324902109,383956512,225354496,99547613,93976652,40367875,251112956,100402757,130994440,790186429,0,0
디아이티(주),110990,2020,337916815,168387919,169528896,28592795,4559350,-1933438,1479348,292608720,167869512,148739891,143868829,11834287,5363443,10000,0,0,30008672,0,0
디아이티(주),110990,2018,302071991,139167261,162904730,76871055,14635508,5798843,7553878,259478449,138544405,146228458,113249990,3732388,14446644,10000,0,0,31285481,0,0
디아이티(주),110990,2019,289657407,117282183,172375225,118760647,22433926,13162095,13165567,246946373,116814215,147689005,99257369,8723392,4836834,10000,0,0,30631271,0,0
디아이티(주),110990,2021,319094682,150844205,168250477,76092185,2509436,-5895217,-1456401,270936968,150144209,141442626,129494342,16921025,7385871,10000,0,0,28312523,0,0
디에스티(주),33430,2017,59743222,57703167,2040055,33156724,13705374,3881831,3227123,30034218,57079264,23158271,6875946,9658086,2740975,8422089,423903,0,10435349,0,0
디에스티(주),33430,2020,55921767,52801314,3120453,18085601,6810687,-3009392,-2660536,25732518,48895025,25609888,122629,9942782,3260039,4715897,2552903,0,14779120,0,0
디에스티(주),33430,2019,54525328,50663913,3861415,20809840,9138184,-4136384,-17979722,23744885,49057521,23609027,135857,7019266,1450556,1932112,152903,0,15005667,0,0
디에스티(주),33430,2018,57013369,39460505,17552865,27598527,12561549,1077131,-1684379,37592680,38907601,29855951,7736728,12481956,2667975,2729915,152903,0,3414495,0,0
디엑스앤브이엑스(주),180400,2018,61195458,36842091,24353367,5305295,-831734,-7982438,-11348090,20519414,18597026,19973514,545900,703412,466891,0,0,9158120,8752028,0,0
디엑스앤브이엑스(주),180400,2017,56975415,27182518,29792897,4670448,645574,-3249191,-3742998,38406927,1421158,37889478,517449,694137,263010,0,0,16972468,5418432,0,
디엑스앤브이엑스(주),180400,2020,30617437,5966665,24650772,7696425,607642,-5979079,-7178288,6667659,4130061,4984135,1683524,1778319,226283,3150000,0,0,8951463,0,0
디엑스앤브이엑스(주),180400,2021,41254556,7476788,33777768,7469835,660350,-4785959,-7884203,5750420,5625318,4446333,1304087,1681050,155994,4185000,0,0,8224808,0,0
디엑스앤브이엑스(주),180400,2019,30048016,6490545,23557471,5753136,765018,-6983561,-17222856,5644653,6146813,4636243,1008411,773043,527909,0,0,0,9354676,0,0
디와이씨(주),310870,2021,101318904,60949827,40369078,87268256,17103349,-430194,-1200063,49613189,34750708,17184553,32428637,11952695,10360198,11727154,20958576,580000,46930786,0,
디와이씨(주),310870,2019,,,,,,,,,,,,,,,,,,,
디와이씨(주),310870,2018,,,,,,,,,,,,,,,,,,,
디와이씨(주),310870,2020,,,,,,,,,,,,,,,,,,,
디와이피엔에프(주),104460,2021,169087091,73013292,96073799,99632690,17875871,3784174,4628674,72998387,35989581,61992813,11005574,21057487,8615654,12800000,36253600,0,74552226,0,0
디와이피엔에프(주),104460,2019,158275549,90991255,67284294,165590077,39135388,28340545,21072336,107379342,83174675,105049579,2329763,36326285,21253471,6000000,7043520,0,41599863,0,0
디와이피엔에프(주),104460,2020,153284322,63347514,89936808,212274587,47465294,33383570,25995507,91627248,47681007,90830575,796673,18718843,11351603,8000000,14618560,0,50222398,0,0
디와이피엔에프(주),104460,2018,133139041,85484038,47655003,112079200,25398116,13388572,10014201,88476779,77479611,88237643,239135,26786955,13366230,10119359,7350000,0,37909560,0,0
디와이피엔에프(주),104460,2017,93786395,41051454,52734941,95411938,10801046,2430257,-2843948,63715709,40773721,63549611,166098,24245262,20670457,8622281,0,0,13194783,0,0
디젠스(주),113810,2021,64735220,47831516,16903704,69804989,11742003,3584505,3761932,41150676,35239850,33569075,7581601,13402124,8833047,15234658,5000337,0,15622928,0,0
디젠스(주),113810,2017,93967241,67235966,26731274,107691238,13231097,-1436679,-6510307,41126623,54890959,32029434,9097188,19176048,19618186,23851390,2634312,3600000,42102652,0,0
디젠스(주),113810,2018,78396244,55764495,22631749,95045421,11856562,-2092281,-9780481,40704766,48510510,32722813,7981953,13667516,13971192,23646321,2690098,0,33962436,0,0
디젠스(주),113810,2019,79054294,59570780,19483513,79328540,12425768,-2322286,-2953430,40927109,49721708,33728734,7198375,18825920,14084783,23286063,3505863,0,31613775,0,0
디젠스(주),113810,2020,65191269,52211802,12979467,81865006,13018805,1199807,-6079983,40927314,41590278,34947492,5979822,18864186,14970874,16290198,5030840,0,16732794,0,0
디케이락(주),105740,2018,109270704,24544762,84725942,66504620,17554558,5879928,5600659,54132393,20013109,32031301,22101092,23513970,9213832,7000000,236300,0,48404284,0,
디케이락(주),105740,2019,123740059,30829406,92910653,74368076,22608482,9836289,8496242,65560026,25825967,39187306,26372719,27846555,9801955,12000000,190000,0,50524551,0,
디케이락(주),105740,2020,146524691,55145511,91379180,71190955,14816897,2508611,-120628,72542622,35132578,46592397,25950225,22805115,7648772,17000000,119600,14325291,52480462,0,0
디케이락(주),105740,2017,99540146,22397191,77142955,53555421,11534132,1792484,485651,51152206,17740670,31137785,20014421,17526909,6669522,7000000,321300,0,42154338,0,
디케이락(주),105740,2021,153425060,54486531,98938529,85547048,23024971,8356072,8998353,71470190,29700498,39881661,31588529,26514184,11174483,10180868,1576500,20000000,52167112,0,0
라온시큐어(주),42510,2018,27408823,7130221,20278602,24610372,14265486,4023383,3785321,20450331,6505221,20450331,0,10186163,4534253,0,0,0,1005273,0,0
라온시큐어(주),42510,2019,51118782,28262156,22856626,30443294,18153952,2121293,2532706,38879268,11887982,38879269,0,11720778,4972983,0,0,18000000,3544761,0,0
라온시큐어(주),42510,2020,51032047,16757959,34274088,37151349,20008168,-3524664,-8760707,36272288,15166533,36272289,0,12165017,5492786,63339,0,0,3474537,0,0
라온시큐어(주),42510,2017,20335912,4366220,15969692,21241383,13060226,3322965,3435123,13801803,3544887,13801803,0,5955284,1875546,0,183333,0,663977,0,0
라온시큐어(주),42510,2021,74299661,38196784,36102876,43349962,24585700,-988511,-4926592,56677340,12361921,56677340,0,12569530,6685990,0,0,20000000,8120985,0,0
라온피플(주),300120,2019,65686253,2906560,62779693,30770552,21430023,8204511,8434788,62901048,2775745,60192855,2708193,5389641,1112214,0,0,0,301476,0,
라온피플(주),300120,2021,85644540,33682982,51961558,19751768,11031851,-6803395,-6175598,78122248,6968615,73530956,4591292,3459447,1566189,0,0,30000000,3452702,0,0
라온피플(주),300120,2020,62877024,5460615,57416409,15041930,9889373,-4593800,-4028372,59563043,4634690,55410185,4152858,2137965,756997,0,0,0,340142,0,0
