기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,금융비용,유동비율,당좌비율,부채비율,차입금의존도,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
엠에프엠코리아(주),323230,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65425,-1210380,-300870,쇠퇴기업
엠에프엠코리아(주),323230,2020,73886896,48549171,25337725,98206042,10497766,-3800808,-5192397,68643146,42948745,26798009,41845137,20867290,19486126,17876713,2110145,1034955,515768,0,0,159.8257318,62.39532494,191.6082482,19986859.4,10.68953171,-3.870238452,-5.287248009,-7.027493752,-21.71884259,5.17089096,1.336742361,,,,,,,,판단불가
엠에프엠코리아(주),323230,2021,102449747,70870182,31579565,115427669,3224105,-15518585,-17488249,97526872,51260728,35038651,62488222,22446509,25262684,15579327,3919868,15993379,546108,0,0,190.2565098,68.35379123,224.4178538,19499210.61,2.79318211,-13.4444238,-15.15082922,-17.07007534,-61.45144648,5.329833525,1.309173942,14.91984301,75.50802473,5.555677632,27.87986485,-4944529,5421306,212311,부실기업
엠케이전자(주),33160,2017,1584109908,839471034,744638874,686150840,196452720,178711949,148036981,182693219,292113294,130893044,51800176,85500534,14979070,253512804,0,0,48546127,0,78835046,62.54190506,44.80899935,112.7353222,253512804,28.63112723,26.04557753,21.57499086,9.345120579,17.80914449,6.394802418,0.384723035,83.17750817,108.6835744,98.87507401,93.53266169,2344086,-9507941,-349190,우량기업
엠케이전자(주),33160,2018,1782812097,933975438,848836660,706474289,208123599,173689314,133221552,209596389,328957909,153996377,55600010,79456350,12256970,289285301,1490427,0,54813665,0,84751684,63.7152606,46.81339855,110.0300543,290775728,29.45947252,24.58536945,18.85723997,7.472551495,15.46827478,8.040723724,0.390939787,2.876742907,-2.891735182,11.43426188,11.14543643,6035414,-12200509,10016606,성장기업
엠케이전자(주),33160,2019,1831423713,957746985,873676728,731615145,147529513,126697646,76912702,197652368,337541775,140131907,57520461,96267705,21285318,299763797,510732,0,67905537,0,136375015,58.55641661,41.51542635,109.6225817,300274529,20.16490692,17.31752642,10.51272688,4.199612654,16.99247,12.32565369,0.756631869,3.436349859,-37.08961412,19.27953533,2.654307447,3579661,-17190776,15227448,성장기업
엠케이전자(주),33160,2020,1982876095,1065032180,917843915,875759467,130924976,111010987,80125925,243867927,361808342,176290801,67577125,129095882,28215566,315493382,4011880,10000000,50851937,0,143596604,67.40251639,48.72491331,116.0363067,319505262.5,14.94987847,12.67596768,9.149307318,4.040894194,8.244558657,6.803210212,0.420296781,16.4593507,-14.13072654,-33.53579235,7.638015425,6186954,-45475808,38503796,성장기업
엠케이전자(주),33160,2021,2184462348,1158577597,1025884751,958025517,129972811,108518075,118706652,265365370,348282573,188349198,77016173,128358890,26383496,296085279,2789106,60000000,57239399,0,135990961,76.19254897,54.07942074,112.9344788,298874387.7,13.56673791,11.32726353,12.39076099,5.434135869,12.6639245,9.219973636,0.482964075,8.587041633,-2.297232051,11.15920522,9.228186203,-10385114,-9262190,21805460,스타트업
영신금속공업(주),7530,2017,129230540,108124868,21105673,117773188,17705546,-6318421,-16329657,37585048,75009809,21848572,15736476,16745838,14040512,46268522,24810299,0,87822442,0,0,50.10684403,29.12761983,512.3023938,71078821,15.03359661,-5.364906145,-13.86534344,-12.63606652,-54.02196074,6.535954156,0.879217481,-713.4495918,1817.487249,34.82372194,-1590.360768,5028686,-748268,-4902246,우량기업
영신금속공업(주),7530,2018,134639823,97975601,36664222,117473879,23723916,2747902,2575530,45587067,67303827,29708316,15878752,17194403,16052689,32967742,20955014,4000000,85971265,0,0,67.73324643,44.14060437,267.2240011,53922758.97,20.1950563,2.33916001,2.192427816,1.912903584,0.659290873,2.287822213,0.136696899,-0.254787705,329.936184,-2.153250857,4.017595151,9295865,-6875439,5532425,성장기업
영신금속공업(주),7530,2019,133117064,91189780,41927284,119777966,22759509,6428110,5771366,45594397,74047702,28871444,16722952,15877915,14935971,36634081,11080747,0,84157973,0,0,61.57435784,38.99033085,217.4950803,47714828,19.0014155,5.366688227,4.818387048,4.33555686,14.68699684,7.243397091,0.894677013,1.923631764,57.25178941,-2.154628891,-1.143924719,11678715,-2662577,1518372,성장기업
영신금속공업(주),7530,2020,133387945,94475310,38912634,110571155,18555270,1534996,-2076005,51024051,74976900,37481806,13542245,17377716,17290270,44605430,5561439,7800000,78387804,0,0,68.05302833,49.9911386,242.7882677,50166874.85,16.78129346,1.388242711,-1.877528547,-1.556366282,-5.136088832,6.64977038,0.829786693,-8.326593857,-318.7704724,-7.361054533,0.203077572,-4453365,-8339246,11759407,스타트업
영신금속공업(주),7530,2021,138674024,99324072,39349952,122874301,19739096,1544238,553786,48927687,74590072,30330248,18597439,19292722,17075032,44638875,10525711,7800000,85232221,0,0,65.59544144,40.6625804,252.4121808,55164591.62,16.06446249,1.256762388,0.450693103,0.399343716,1.41519985,6.701545316,0.903281715,10.01279023,0.598482876,8.030316375,3.811873953,-4830996,-12589969,7551327,스타트업
영풍정밀(주),36560,2017,370657532,58989646,311667886,65865905,18396980,7471788,9153761,71301288,11450291,53447616,17853671,14252533,5755932,0,0,0,50381922,0,,622.7028466,466.779543,18.9270851,0,27.93096064,11.34393887,13.89757113,2.469600699,5.501495388,4.249636537,0.263522611,-86.55220937,79.33241682,-69.17223007,62.58702116,11341670,-9066196,-2835000,우량기업
영풍정밀(주),36560,2018,336180443,51436910,284743533,65911373,19690555,9110042,11324024,82190593,13905236,64909630,17280961,19470891,8359163,0,0,0,48933701,0,,591.0765772,466.7999162,18.06429437,0,29.87429044,13.82165412,17.18068291,3.368436278,3.797386716,3.908937183,0.186496412,0.068983542,17.98294673,-2.959557463,-10.25553084,10592735,-4182868,-3150000,우량기업
영풍정밀(주),36560,2019,335021303,50621092,284400211,74989867,22056577,10110293,12579039,88111586,14655971,67241668,20869918,11702296,6790004,0,0,0,47453212,0,,601.1992382,458.8004984,17.79924558,0,29.41274319,13.4822122,16.77431832,3.75469825,4.420338142,4.811177439,0.223449559,12.10629431,9.893392803,-3.119892074,-0.345989938,17505108,-10787729,-4343956,우량기업
영풍정밀(주),36560,2020,326744255,45326811,281417444,90841012,22559941,10335418,13333112,93884549,13448277,74261507,19623043,15393732,5513265,0,0,0,46078923,0,,698.1158181,552.2009028,16.10661029,0,24.83453289,11.37748003,14.67741465,4.080595694,4.712865313,6.705116484,0.274541372,17.44932674,2.1781896,-2.982467711,-2.533188533,7964378,2759090,-5111470,성숙기업
영풍정밀(주),36560,2021,378311424,58462308,319849117,78742909,21274272,8533482,11755080,78595011,16796595,57820249,20774763,16144951,9472066,0,0,0,44919620,0,,467.9222842,344.2379185,18.27808954,0,27.01738134,10.83714344,14.92842994,3.107249545,3.91010602,4.993417702,0.223366498,-15.36405392,-21.11606962,-2.580838841,13.63087809,18667132,-24912014,-5898634,우량기업
영화테크(주),265560,2017,61354335,14561222,46793112,59152552,13712999,6880513,5802204,42774458,12373418,37617686,5156773,13754137,6573841,2490950,2014574,0,14281679,0,0,345.6963791,304.0201665,31.1183022,4505524,23.18243007,11.63181091,9.808881957,9.456877008,3.16504949,3.956813131,0.26907964,-33.11836318,-24.02392089,-214.5261842,-516.6009688,6336657,-8451767,6529351,성장기업
영화테크(주),265560,2018,58882079,11363100,47518979,53485071,9725782,3137686,3898865,37869926,8913460,32367489,5502437,8213274,5149968,0,2316733,0,16445002,0,0,424.862242,363.1304679,23.91276126,2316733,18.18410599,5.866470664,7.289632279,6.621479856,8.268006697,4.86949245,0.889665106,-10.59637931,-119.2862192,13.15489655,-4.198656097,7927882,-12428890,-3902997,우량기업
영화테크(주),265560,2019,55895879,10644097,45251783,44565403,5257922,-1502401,-1483925,33812567,9214201,28064743,5747823,6303643,4156198,1000000,1318136,0,18047526,0,0,366.9614652,304.5814065,23.52193946,2318136,11.79821486,-3.371227228,-3.329769059,-2.654802155,-3.199122154,6.13978891,0.776549849,-20.01478142,308.8447758,8.87946636,-5.342433205,1533482,-1734533,-815968,우량기업
영화테크(주),265560,2020,61823031,11801018,50022013,35047404,6236159,71318,428785,37412420,11038307,32586246,4826174,6133977,3172488,3000000,696324,0,20259845,0,0,338.9325917,295.2105427,23.59164954,3696324,17.79349763,0.203490107,1.223442969,0.693568389,0.900111086,5.635709083,0.595442211,-27.15750074,2206.622452,10.91972323,9.587287948,1870260,-9145992,6729226,성장기업
영화테크(주),265560,2021,64577327,11926035,52651292,40624175,10609568,2319856,2553551,36943505,7135644,28112536,8830969,5933079,3356777,1000000,4724004,0,23955014,0,0,517.7318964,393.9733541,22.65098262,5724004,26.11639006,5.710530737,6.28579165,3.95425317,4.974128377,6.73307143,0.642785759,13.72771509,96.92575746,15.42545122,4.265113048,5454735,-4777069,-431742,우량기업
예스이십사(주),53280,2017,202310193,126132672,76177521,456800693,119536155,-917137,-278540,112968171,118033126,81392164,31576007,25683843,33662408,18756720,0,0,44024590,0,0,95.7088699,68.95705194,165.5772862,18756720,26.16812033,-0.200773995,-0.060976265,-0.137679667,-0.136007819,20.88453378,1.155775996,91.1068053,352.945416,45.5871957,68.08004281,5556480,-39281105,2936060,성장기업
예스이십사(주),53280,2018,204372566,136568214,67804352,506443290,99268968,-1842681,-5431047,103117559,127604992,71318118,31799441,24183971,34717091,17735813,0,0,43926661,0,0,80.80997254,55.88975547,201.4151157,17735813,19.60120115,-0.363847451,-1.072389961,-2.657424676,-9.017505232,33.63166645,3.766079134,9.802202533,50.2281187,-0.2229375,1.009124189,14461610,-10880295,-2064000,우량기업
예스이십사(주),53280,2019,239942068,175512025,64430043,533022797,114345959,6293778,-166967,97872289,152981229,63271789,34600500,24520930,38268872,16821317,0,0,51473859,0,0,63.9766654,41.35918466,272.4071207,16821317,21.45235807,1.180770885,-0.031324551,-0.06958638,-0.252531877,21.88785055,2.399303359,4.986561016,129.2778201,14.66219581,14.82420415,30965038,-29555242,-3891968,우량기업
예스이십사(주),53280,2020,360846618,195399120,165447499,615617262,116209984,8780830,-137645,136119821,165242166,95391546,40728275,19818922,54296551,10159674,4650750,0,58466042,0,0,82.37596026,57.72833188,118.1033991,14810424,18.87698594,1.426345644,-0.02235886,-0.038145016,-0.119755065,27.76812435,2.049363699,13.41652843,28.32365505,11.95939174,33.50580107,13757267,4927405,6742813,전환기업
예스이십사(주),53280,2021,588155597,254739019,333416578,653695997,121494151,12596252,18266152,112227751,182331422,61700346,50527405,18061514,52498522,22068603,0,0,61478576,0,0,61.55151414,33.83966698,76.40262537,22068603,18.58572663,1.926928122,2.794288489,3.105666612,7.32309775,34.51364694,1.377649044,5.825144283,30.2901371,4.900136269,38.64776263,26751540,-29260516,-1500080,우량기업
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017,236617155,28292254,208324901,197713108,99188083,60719616,43244926,181655143,27987942,177510398,4144745,57862254,6276485,5776845,0,0,48675975,0,0,649.0478757,634.2388376,13.58083161,5776845,50.16768185,30.71097137,21.87256396,18.27632743,19.06887997,3.143091352,0.776854749,-230.6285575,79.25505326,-26.30168374,-148.568451,,,,판단불가
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2018,272392047,27151494,245240553,240003035,118843262,61014231,44056083,209365283,27014582,204126339,5238944,67945803,10484773,3255200,0,0,40807322,0,0,775.0084121,755.6153895,11.07137203,3255200,49.51739964,25.42227476,18.35646912,16.17377728,15.89865177,3.053132464,0.774626353,17.62058009,0.48286276,-19.28245377,13.13360371,,,,판단불가
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019,302081531,25474678,276606853,299604920,145107625,45894693,31800007,222888135,23991068,216336657,6551477,76801369,7461923,4238801,0,0,44733825,0,0,929.0463226,901.7383345,9.209706023,4238801,48.43299135,15.31840432,10.61398024,10.52696168,18.02801334,5.846793194,1.187985075,19.8934934,-32.94397895,8.777481022,9.828301618,,,,판단불가
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2020,347269378,38298372,308971007,302203235,145529960,13840469,7874568,220134299,19216232,214976428,5157870,89271768,3084541,4270003,0,18790111,47912879,0,0,1145.564328,1118.723109,12.39545819,4270008.411,48.15632103,4.57985468,2.605719294,2.267567629,2.689503322,3.639399369,0.930785592,0.859790598,-231.5978165,6.635071961,13.01233275,,,,판단불가
오로라월드(주),39830,2017,224976075,127375677,97600398,143612127,69023403,15972654,13048050,93876257,93328573,50377599,43498658,27208185,7670586,59924856,19840467,0,57673869,0,0,100.5868342,53.97875204,130.5073336,79765323,48.06237777,11.12207885,9.085618515,5.79975004,12.56688309,5.32884557,0.575272173,-110.4301644,13.34897131,16.92445846,-54.35835922,11719575,-39088430,24893253,성장기업
오로라월드(주),39830,2018,229190180,126988378,102201802,146821883,68494712,13097516,5952881,88835590,83870395,42918602,45916988,30740757,6916482,65742947,30271778,0,66776251,0,0,105.9200806,51.17252876,124.2525822,96014725,46.65156896,8.920683847,4.054491659,2.597354302,5.712911577,4.932785296,0.611645199,2.186156406,-21.95178078,13.63116657,1.838693525,-4747927,-73700282,79850389,스타트업
오로라월드(주),39830,2019,250898222,144699074,106199148,157071565,71574141,12596995,3765898,87866767,111465750,43323665,44543102,28788241,7577321,68382044,23445823,0,51798603,0,0,78.82848947,38.86724397,136.2525752,91827867,45.56785374,8.019907995,2.397568268,1.500966396,3.695688311,5.610056792,0.66013889,6.525485373,-3.973336498,-28.91515819,8.652130664,15842235,-21505340,6209341,성장기업
오로라월드(주),39830,2020,274308033,164250734,110057299,141594394,66623589,8765577,8002380,87942897,112177972,46470466,41472431,26691717,5971159,57327880,40985060,0,87109774,0,0,78.39586991,41.42566065,149.2411094,98312940,47.05242003,6.190624327,5.651622055,2.917296994,6.726166176,4.629491144,0.425779963,-10.93063826,-43.70982081,40.53640525,8.534132502,12402314,-19604246,9399087,성장기업
오로라월드(주),39830,2021,390797920,262907485,127890435,178075765,79018255,10606169,9483004,118317346,152820698,63236155,55081192,34478891,8552677,83098212,90860914,0,115175602,0,0,77.42233058,41.37931303,205.5724378,173959126,44.37339073,5.955986768,5.32526366,2.426574839,5.641030009,3.856910481,0.567648984,20.48643228,17.35397579,24.36785874,29.80821571,5926643,-11852860,-2843893,우량기업
오상자이엘(주),53980,2017,81524493,31581630,49942862,66950982,8710421,1295401,3040322,35960485,31009620,24479298,11481187,13036063,12453987,12924555,522011,0,30323585,0,0,115.9655778,78.94098025,63.23552303,13446566,13.01014674,1.934849888,4.541116365,3.729335673,5.312831192,5.705685784,0.759302707,-165.9793175,-718.7556594,-279.8218515,-379.3625886,4265560,-2059313,-4628800,우량기업
오상자이엘(주),53980,2018,83677564,34195364,49482201,64710674,6847796,-1134678,-1281951,39076920,34105364,27136020,11940901,12384020,13285929,15842464,0,0,30253662,0,0,114.5770501,79.56525548,69.10639242,15842464,10.58217382,-1.753463424,-1.981050298,-1.532012811,-1.690291626,3.001090255,0.413661525,-3.462037808,214.1646353,-0.231122434,2.573056501,50069,-1004892,-125611,우량기업
오상자이엘(주),53980,2019,73886372,36059688,37826685,74222347,6860693,-2581946,-14791226,39040054,36047817,28404676,10635379,13514451,12872797,15735924,0,0,14263409,0,0,108.300744,78.79721538,95.32870248,15735924,9.243433113,-3.478663912,-19.928265,-20.01888251,-33.70468803,5.59102901,0.955175779,12.81510675,56.05337989,-112.1068112,-13.25168869,4829559,4883767,-4025911,성숙기업
오상자이엘(주),53980,2020,97887874,39209767,58678107,68977863,4284880,-5791623,19592864,45815916,39168334,33842520,11973396,9058359,10042950,11749765,0,0,10471188,0,0,116.9718273,86.40275586,66.82179948,11749765,6.211963975,-8.39635029,28.404568,20.01561909,40.60495566,6.1115885,0.803122291,-7.603140735,55.41930129,-36.21576654,24.51938225,-4763013,839944,-1983320,정리기업
오상자이엘(주),53980,2021,94824100,30314916,64509184,90479360,13729123,5439420,4572448,46365613,30287034,31487587,14878027,10432100,16349717,7129948,0,0,10014664,0,0,153.0873343,103.9639174,46.99317852,7129948,15.17376228,6.011779924,5.053581281,4.82203153,8.022444854,7.931178483,1.013764891,23.76397998,206.4750102,-4.558555334,-3.231007729,587999,248557,850000,전환기업
오성첨단소재(주),52420,2017,111550155,35265415,76284739,44689681,7961801,1051591,1061040,51536468,25338286,48771180,2765288,9671953,933654,0,7484840,0,42718899,0,0,203.3936629,192.4801859,46.22866311,7484840,17.81574811,2.353095785,2.374239369,0.951177522,1.016909742,5.279971763,0.344710509,-102.4614139,-417.2562336,76.55683027,14.99420149,4742703,-32122454,32872482,성장기업
오성첨단소재(주),52420,2018,147738029,15343481,132394548,44104349,5667245,726406,5501041,58234226,6399850,53173024,5061202,7256047,3273392,0,6619480,0,41836048,0,0,909.9311078,830.847973,11.5892091,6619480,12.8496285,1.647016715,12.47278585,3.723510485,3.366690494,4.522954242,0.217841276,-1.327152567,-44.76628772,-2.110263857,24.49462352,-6427190,-36181143,54627395,스타트업
오성첨단소재(주),52420,2019,228087680,53801607,174286073,66605461,8303408,1934456,14596511,108475015,9741347,104435151,4039864,10592255,1649863,5000000,32436736,10000000,27072327,0,0,1113.55252,1072.081212,30.86971097,37436740.38,12.46655736,2.904350441,21.91488623,6.399517501,11.65060757,6.57370483,0.392214613,33.78268337,62.44908129,-54.53436271,35.22752785,13496136,-33231005,3798331,성장기업
오성첨단소재(주),52420,2020,257183847,62786193,194397654,79613129,11985662,6065978,10449038,85582226,12538770,78620341,6961885,12246405,4372086,5000000,47727666,0,36868817,0,0,682.5408393,627.0179691,32.29781415,52727666,15.05488121,7.619318668,13.1247674,4.062867136,5.268640891,5.225108531,0.283251273,16.33859662,68.10974257,26.57120786,11.31337265,7407495,-9941507,39859219,성장기업
오성첨단소재(주),52420,2021,304953990,102701419,202252572,92123812,11168252,4138818,-11544867,136988509,32877148,101587598,35400911,18226887,4768393,5000000,67028442,0,36415357,0,0,416.66786,308.9915159,50.77879504,72028442,12.12308931,4.492669062,-12.53190326,-3.785773388,-8.848991651,6.752646613,0.457369604,13.58029236,-46.56305254,-1.245243868,15.66470503,9936938,-33840894,29637636,성장기업
오션브릿지(주),241790,2017,60367740,19482252,40885488,56032967,14802361,11530857,8988764,32993164,17736784,30746506,2246658,15923724,4692564,8224640,962514,0,24506282,0,0,186.0154806,173.3488213,47.65077526,9187154,26.41723577,20.57870146,16.04192046,14.89001245,13.77887254,1.902862566,0.638007047,-64.41001955,64.10658809,-48.59600897,-405.1605212,925254,-4333765,-2786290,우량기업
오션브릿지(주),241790,2018,81317165,26492784,54824380,94181914,23070447,17282134,14077175,39388678,26492784,34511419,4877259,5533585,10271761,7698244,0,0,37575906,0,0,148.6770058,130.2672418,48.32299791,7698244,24.49562344,18.34973751,14.94679223,17.31144341,29.41635026,8.778539191,1.329455865,40.5055975,33.27874324,34.78192648,25.76261113,-3207129,7430668,-6052452,정리기업
오션브릿지(주),241790,2019,81136732,13094511,68042221,75770273,19157510,12804587,11383539,40547395,13038160,32760518,7786877,10337598,7628983,0,0,0,34909374,0,0,310.9901627,251.266421,19.24468486,0,25.28367556,16.89922247,15.02375344,14.0300684,9.395138151,7.240401832,0.490066567,-24.29929347,-34.96830472,-7.638441182,-0.222381399,1700498,-26365633,7500000,성장기업
오션브릿지(주),241790,2020,97255340,16474691,80780649,91634634,23238889,15404506,15451436,52865549,15535280,43825918,9039631,20986349,9106342,1427000,0,0,34158301,0,0,340.2935061,282.105749,20.39435336,1427000,25.36037739,16.81079012,16.86200438,15.88749368,20.76486766,5.850771871,1.027339758,17.31262549,16.87765255,-2.198800813,16.57349406,2152767,-1769661,-4708023,우량기업
오션브릿지(주),241790,2021,115282254,25696051,89586203,93940249,25643361,16021902,14634007,74730590,25054130,65513072,9217519,42969617,15839898,1427000,0,0,32226813,0,0,298.2765317,261.4861183,28.68304509,1427000,27.29752292,17.05541785,15.57799469,12.69406738,17.17940647,2.937653979,0.883987131,2.454342015,3.853450108,-5.993419207,15.63719773,28436555,-17279729,-621645,우량기업
오스템임플란트(주),48260,2017,555699305,435302260,120397045,397790874,232087387,21702287,5660308,318270724,352273769,228484171,89786552,100719923,11132554,81871450,62179882,15945106,189876892,0,0,90.34755125,64.85983093,361.5556013,144051334.9,58.34407026,5.455702586,1.42293561,1.01859188,5.583864752,3.764985857,0.587974402,76.38451379,26.17413086,83.02752238,79.25456214,146427167,-225936161,-11177275,우량기업
오스템임플란트(주),48260,2018,637925849,523930414,113995434,460146867,258547308,30975990,6255768,362679739,479642954,267202099,95477641,106847354,13884720,87204937,35068481,0,222596177,0,0,75.61452451,55.70854253,459.6064909,122273418,56.18799704,6.731761579,1.359515504,0.980641874,5.337857278,4.433712998,0.771007322,13.55132404,29.93835871,14.69894292,12.88967113,69664399,-64997252,58633563,성장기업
오스템임플란트(주),48260,2019,797389783,715048824,82340960,565042601,319136584,42901164,-21960071,397023302,531560995,292833862,104189440,110590764,16295700,91700225,158136164,0,316386875,0,0,74.69007428,55.08941867,868.3999118,249836389,56.48009255,7.592553893,-3.886445192,-2.753994529,-16.21621428,5.244323799,0.64353423,18.5642169,27.79685418,29.64430746,19.99824144,68203447,-76622002,40823939,성장기업
오스템임플란트(주),48260,2020,958670966,770171018,188499948,631596212,378198973,98097938,103533585,504824532,551818918,400688728,104135804,104896541,15287401,86433523,148559510,46795638,345118688,0,0,91.48373054,72.61235795,408.5789021,234993037.9,59.8798672,15.53174895,16.39236953,10.79969965,85.09924663,11.43883893,1.214621962,10.53736703,56.26700737,8.325197678,16.82341374,73742171,-128522589,55907570,성장기업
오스템임플란트(주),48260,2021,1151840742,935383914,216456829,824565661,496323820,143330554,23410693,612126387,877244837,465077776,147048611,120470972,22978395,135071629,32280574,0,397063380,0,0,69.77828323,53.01573248,432.1341666,167352203,60.19215248,17.3825519,2.839154492,2.032459189,14.16888042,7.25472227,0.921422564,23.40255702,31.55825101,13.08221675,16.77052816,52023495,-61601368,8990426,성장기업
오토앤(주),353590,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,판단불가
올리패스(주),244460,2019,54677212,35905845,18771366,1705302,792635,-21507771,-46426664,41786594,21623398,41385113,401481,450263,11715,0,0,16700000,10766347,0,0,193.2471205,191.3904235,191.2798728,30.54288869,46.48062337,-1261.229448,-2722.489272,-84.91044496,,,,,,,,-18230727,-21196518,-787923,쇠퇴기업
올리패스(주),244460,2020,68279883,25066189,43213694,2860719,1855241,-23698124,-24579285,51832482,17423833,51186022,646460,255490,123713,3040000,0,2508406,14150689,0,0,297.480365,293.7701595,58.00519854,3040003.674,64.85226267,-828.3974763,-859.1995579,-35.99784288,-67.00142548,12.17345365,0.050036765,40.38904206,9.242727399,23.91644675,19.92193074,-12818171,2119398,32382474,부실기업
올리패스(주),244460,2021,46064800,15909056,30155745,851777,475804,-25133438,-25724368,31252029,10996471,30279138,972891,214503,4512,0,0,0,12701932,0,0,284.2005312,275.3532292,52.75630232,0,55.86016058,-2950.706347,-3020.082486,-55.84387211,-105.15384,2.562637078,0.016910065,-235.853046,5.710774626,-11.40580031,-48.22572333,-16400269,4660300,34351074,부실기업
올릭스(주),226950,2018,55636946,698938,54938008,302000,302000,-8233928,-7742007,48698340,314094,48063502,634837,0,0,0,0,0,5220554,0,0,15504.38404,15302.26684,1.272230329,0,100,-2726.466225,-2563.578477,-13.9152264,-20.827134,,0.004244288,-182.0453642,-205.2423825,-143.3062085,17.2046575,-2482750,-33001540,41660225,스타트업
올릭스(주),226950,2019,45207279,3399951,41807328,1130327,1130327,-15116806,-14352745,37439676,2754476,37073853,365823,0,0,0,0,0,5911249,0,0,1359.230431,1345.949393,8.132428363,0,100,-1337.38343,-1269.786973,-31.74874781,-29.67118746,,0.022417288,73.28206793,45.53129808,11.68441729,-23.0707692,-8357124,-31972994,42255121,스타트업
올릭스(주),226950,2020,78577366,33226515,45350851,2474272,2474272,-16241421,-19384553,69046816,4488211,68742645,304171,0,0,0,0,29050000,6180366,0,0,1538.403965,1531.626855,73.26547191,36.96993356,100,-656.4121083,-783.4447062,-24.66938507,-44.48131712,,0.039977042,54.3167849,6.92436333,4.354386132,42.46781064,-8668281,10741042,169595,부실기업
올릭스(주),226950,2021,86671974,67264592,19407382,3674357,3674357,-25423672,-30277901,52239572,40365162,51865442,374129,0,0,0,20000000,0,31525481,0,0,129.4174714,128.4906078,346.5928171,20000000,100,-691.9216614,-824.0326403,-34.93390032,-96.70195063,28.76321578,0.047425789,32.66108873,36.11693464,80.39564884,9.33936038,-17923421,14012666,20392299,부실기업
옴니시스템(주),57540,2017,127095529,52506975,74588554,120638419,18386079,3481166,6542092,57782160,45292218,33968140,23814021,15021345,28193314,12050000,5450000,0,43518863,0,0,127.5763532,74.99774023,70.39548588,17500000,15.24064983,2.885619713,5.422892686,5.147381699,7.53749902,9.173989376,0.970746285,96.95423976,830.320588,27.55904262,31.80564676,-3423843,-5103624,-835905,쇠퇴기업
옴니시스템(주),57540,2018,125174741,47538522,77636219,114047082,18232275,2618237,3184642,51110733,28507287,38137104,12973630,16465729,6975021,10100000,9450000,10000000,47123479,0,0,179.2900636,133.7801945,61.23240237,19550007.99,15.98662121,2.295750978,2.792392356,2.544157052,4.184131055,7.244057165,0.904165854,-5.779487633,-32.95839911,7.649299408,-1.5344853,12156074,-2044502,-962306,우량기업
옴니시스템(주),57540,2019,136588799,40695403,95893395,94031923,13603770,-1969438,18705310,73373502,35154559,59529108,13844394,14781679,6143588,6530000,3194910,0,47091160,0,0,208.7168893,169.3353855,42.43817105,9724910,14.4671826,-2.094435525,19.89251033,13.69461489,21.55863725,6.018542274,0.718449353,-21.28549365,232.9433574,-0.068630715,8.35651099,-1817721,-5319043,10641994,스타트업
옴니시스템(주),57540,2020,121452255,22452938,98999316,98301147,14093236,-805692,-4552831,59446954,18218495,44408392,15038561,11278755,6319746,6700000,2135000,0,39162421,0,0,326.3000264,243.7544484,22.67989205,8835000,14.33679711,-0.819616072,-4.631513608,-3.748659092,-6.308037039,17.43120531,0.982865903,4.343005275,-144.4405554,-20.24578358,-12.46295839,-4667709,10160286,-10442881,정리기업
옴니시스템(주),57540,2021,112270711,24795462,87475249,91100694,13417280,-3844165,-12407848,56325284,22341918,33854358,22470927,11450683,7687026,7250000,1075000,0,37995187,0,0,252.1058577,151.5284319,28.34568896,8325000,14.72796684,-4.219687942,-13.61992698,-11.05172301,-13.53322763,6.94567222,0.732145571,-7.903839898,79.04117019,-3.072057521,-8.178040308,-2442993,24308137,-4027290,정리기업
옵티시스(주),109080,2017,36946312,3944785,33001526,17931058,7039912,2117325,1703708,26491916,3823578,22328177,4163739,2546998,1398688,1500000,0,0,2823652,0,,692.8566908,583.9602854,11.95334119,1500000,39.2609962,11.80814317,9.501436,4.611307348,4.383451426,4.938552797,0.411293089,-408.0608964,281.5576258,-1245.604451,-203.8752853,3721360,2536159,-295142,성숙기업
옵티시스(주),109080,2018,38812553,3382311,35430242,21275099,8500727,3247038,2771172,27905650,3294086,23372315,4533334,2897416,690474,1500000,0,0,2674615,0,,847.1439422,709.5235219,9.546395421,1500000,39.9562277,15.26215225,13.0254247,7.139885902,8.099080532,7.815386192,0.561653055,15.71809842,34.79210899,-5.572278627,4.808343837,2636300,-2666307,-1943958,우량기업
