기업,거래소코드,연도,자산,부채,자본,매출액,매출총이익,영업이익,당기순이익,유동자산,유동부채,당좌자산,재고자산,매출채권,매입채무,단기차입금,장기차입금,사채,유형자산,이자비용,유동비율,당좌비율,부채비율,차입금의존도,이자보상배율,매출총이익률,영업이익률,당기순이익률,ROA,ROE,매출채권회전율,총자산회전율,매출액증가율,영업이익증가율,유형자산증가율,총자산증가율
(주)구영테크,53270,2019,141034767,82365983,58668784,93132845,13358720,2513647,1558141,37519675,46819127,27977019,9542656,16757584,5907988,14200000,28475278,0,71525354,0,80.13749381,59.75553325,140.3914951,42675278,inf,14.34372589,2.698990888,1.673030605,1.104792125,2.674228476,5.662834849,0.647819504,12.03004053,34.81244582,-0.126239152,-3.869689096
(주)구영테크,53270,2020,151132791,92403016,58729775,84841189,12849090,2377110,901721,47351046,56951693,37010280,10340767,15075972,10274086,26500000,28884889,2975000,74317147,0,83.14247304,64.98539034,157.3358931,55384890.97,inf,15.14487262,2.801834849,1.062833997,0.596641532,1.536170474,5.330299197,0.580770771,-9.773149219,-5.743823382,3.756593347,6.68155728
(주)구영테크,53270,2021,150871224,88930917,61940307,101636678,15798529,3116846,2852890,45091003,47993666,34105638,10985365,13238781,6486391,18100000,28871000,10000000,78656231,0,93.95198733,71.06278983,143.5751957,46971006.63,inf,15.54412178,3.066654737,2.806949279,1.890943763,4.728413129,7.179061601,0.673081634,16.52502751,23.73347929,5.516516549,-0.173371033
(주)국보디자인,66620,2017,158317679,63937167,94380512,262522024,43280144,23990595,14149734,127549210,60446916,127549210,0,15836766,15525351,0,0,0,7245407,0,211.0102855,211.0102855,67.74403491,0,inf,16.48629069,9.138507556,5.389922638,8.937557757,9.334768535,9.20144676,1.087576427,61.28451379,87.00805045,-985.6012782,4.703489242
(주)국보디자인,66620,2018,161750972,58152003,103598968,231093439,33434670,16747379,14098992,127871195,53791955,127871195,0,25461627,14092211,0,0,0,7072221,0,237.7143478,237.7143478,56.13183618,0,inf,14.46803083,7.247016217,6.100991902,8.716480541,18.71116447,12.02300121,1.533795705,-13.5999469,-43.24984823,-2.448820533,2.122579517
(주)국보디자인,66620,2019,197762410,85686398,112076012,237054909,25938672,10506065,9509021,169956490,80917421,169956490,0,50699239,23846546,0,0,0,8367291,0,210.0369585,210.0369585,76.45382493,0,inf,10.94205225,4.431912017,4.011315792,4.808305582,8.817917591,6.225110649,1.318754299,2.514805547,-59.40677123,15.47776933,18.20944536
(주)국보디자인,66620,2020,248699431,96278508,152420922,253810694,37445453,21477616,16487759,86859622,88448252,86859622,0,26164161,19326657,0,0,0,8049402,0,98.20388762,98.20388762,63.16620234,0,inf,14.75329995,8.462061098,6.496085228,6.62959257,12.46725907,6.604201584,1.136987176,6.601685979,51.08365379,-3.949225048,20.48135808
(주)국보디자인,66620,2021,324447518,115666062,208781456,295474472,41183940,22375032,17110329,99374224,100318386,99374224,0,41224266,26333663,0,0,0,8136198,0,99.05883454,99.05883454,55.40054381,0,inf,13.93823965,7.572577031,5.790797724,5.273681582,9.474095434,8.769294229,1.031060089,14.1006354,4.010792029,1.066788198,23.34679195
(주)국순당,43650,2017,208832133,17086381,191745752,60087461,23148955,-3584872,9847390,75544356,10643502,65410252,10134104,8718979,1801389,0,0,0,49398687,0,709.7697356,614.5557355,8.910956734,0,#NAME?,38.52543378,-5.966089997,16.38842753,4.715457271,4.736140531,7.004737461,0.265176497,-391.7406512,724.1514899,83.52952579,-55.36283298
(주)국순당,43650,2018,221229658,17730015,203499644,52679104,20533275,-2751939,15171022,62941465,10033456,52080833,10860632,7753428,1838920,0,0,0,58144452,0,627.3159019,519.0717236,8.712553325,0,#NAME?,38.97802628,-5.223966983,28.79893705,6.857589591,10.18599037,4.466186586,0.277589111,-14.06317959,-30.26713165,15.04144368,5.603916361
(주)국순당,43650,2019,210006510,13082667,196923842,48045002,17208177,-5440912,571892,60930981,6655759,50471911,10459069,8116959,1532245,0,0,0,45386881,0,915.462549,758.3193893,6.643516025,0,#NAME?,35.81678902,-11.32461603,1.190325687,0.272321082,0.285643585,6.054673021,0.222824547,-9.645336262,49.42136539,-28.10849902,-5.344190521
(주)국순당,43650,2020,226012235,15762945,210249290,50345658,22566284,5089339,15417535,58069595,8625063,48542836,9526760,7949735,1043935,0,0,0,43432905,0,673.2657489,562.8113789,7.497264319,0,inf,44.82270149,10.10879429,30.62336577,6.821548842,7.572962845,6.267083695,0.230933457,4.569720789,206.9080287,-4.49883792,7.081795815
(주)국순당,43650,2021,244356303,20261776,224094527,61741325,29213089,8341701,16884403,65329068,11911258,53440797,11888271,8437256,2465909,0,0,0,38322815,0,548.4648893,448.6578748,9.041620191,0,inf,47.31529328,13.5107256,27.34700462,6.90974728,7.774671741,7.535407202,0.262523192,18.45711442,38.98919417,-13.33432839,7.507098354
(주)국영지앤엠,6050,2017,66101002,13489458,52611544,62861661,3163530,1410362,1431624,29995395,11239458,26799413,3195981,15882683,680102,0,2250000,0,31770240,0,266.8758138,238.440439,25.63973032,2250000,inf,5.032526901,2.243596459,2.277419936,2.165812857,2.899090265,5.686488113,0.949729348,1.782224622,-491.4581505,-20.62488354,-269.6711027
(주)국영지앤엠,6050,2018,60335138,8586831,51748308,56301480,956505,-920018,-354808,25138635,8586831,22496950,2641685,8406553,685295,0,0,0,30512052,0,292.7580035,261.9936272,16.59345268,0,#NAME?,1.698898501,-1.634092035,-0.630193025,-0.588061968,-0.291430518,6.575151067,0.418338231,-11.6518802,253.2972181,-4.123577136,-9.556394816
(주)국영지앤엠,6050,2019,68657302,15830851,52826451,73013468,3291919,991045,1089819,32068324,12276270,29481688,2586636,11741527,427803,1500000,1804780,0,31059486,0,261.2220487,240.1518377,29.96765957,3304780,inf,4.508646268,1.357345469,1.49262736,1.587331527,2.084286898,7.247684941,1.132058096,22.8889114,192.8331206,1.762533997,12.1213094
(주)국영지앤엠,6050,2020,70027760,19015196,51012563,64386056,227824,-2061462,-1305459,32356989,15036771,30630615,1726373,9514585,418380,7500000,0,0,31106212,0,215.1857536,203.7047382,37.27551584,7500000,#NAME?,0.353840589,-3.201721193,-2.027549257,-1.864202139,-2.514390208,6.058121636,0.928521862,-13.39950377,148.0748614,0.150214369,1.957021044
(주)국영지앤엠,6050,2021,66277051,20124923,46152128,55030166,-4392157,-6739784,-4860436,29757998,18257712,26602764,3155233,6226450,389876,7500000,0,0,28116185,0,162.9886483,145.7069977,43.60562313,7500000,#NAME?,-7.98136244,-12.24743534,-8.832312081,-7.333512772,-10.00453138,6.991937442,0.807457427,-17.0013843,69.41353017,-10.63454021,-5.659136826
(주)국전약품,307750,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국전약품,307750,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국전약품,307750,2020,57802440,25572396,32230044,80623076,14518436,5790480,-3316511,39004298,21781590,26961430,12042868,15977706,5903006,11458009,1950000,990000,14137283,0,179.070022,123.7808167,79.34334809,13408010.71,inf,18.00779221,7.18216209,-4.113600181,-5.737666092,-5.748822165,4.46311851,0.978486634,,,,
(주)국전약품,307750,2021,106988929,23838433,83150495,85354221,17945633,6134658,4038005,76914950,21851868,60708365,16206585,20150878,10989483,5133275,942840,0,23705044,0,351.9834094,277.8177362,28.66902115,6076115,inf,21.02489225,7.187293057,4.730879097,3.774226958,,,,5.542953757,5.610386105,40.36170952,45.97343806
(주)그래디언트,35080,2017,344022749,15302824,328719925,12485184,12485184,6033339,-54754214,3201309,10030244,3201310,0,0,0,9748094,0,0,396437,0,31.91656155,31.91657152,4.655277285,9748094,inf,100,48.32398946,-438.5535207,-15.91587014,-30.33894927,1.562825602,0.062142366,-583.6440777,-1.679318865,-5879.523607,68.90062378
(주)그래디언트,35080,2018,339457297,14238879,325218418,12237889,12237889,5963182,4404863,2674301,9355864,2674301,0,0,0,9221930,0,0,246356,0,28.58422269,28.58422269,4.378251111,9221930,inf,100,48.72721104,35.99365054,1.297619182,1.340353984,1565.548036,0.025886741,-2.020732497,-1.176502746,-60.92037539,-1.344926752
(주)그래디언트,35080,2019,336145750,16057558,320088192,8719700,8719700,3788374,4125060,208003,12382091,208003,0,0,0,11037377,0,0,2819233,0,1.679869741,1.679869741,5.016604299,11037377,inf,100,43.44615067,47.30736149,1.22716411,1.271580886,inf,0.025639823,-40.34759223,-57.40742598,91.26159491,-0.985152125
(주)그래디언트,35080,2020,548439865,211850979,336588886,169181557,82189854,-1869302,806283,140039926,197169044,124615190,15424737,16516452,14540757,0,0,0,81403582,0,71.02531065,63.20220835,62.94057463,0,#NAME?,48.5808592,-1.104908852,0.476578543,0.14701393,0.245564533,20.48642856,0.382510306,94.8459512,302.6624911,96.5367212,38.70873154
(주)그래디언트,35080,2021,606037452,273987259,332050192,15157574,15157574,10434962,-17403174,317198874,273688265,317198874,0,15634,0,0,0,0,430143,0,115.8978716,115.8978716,82.51380833,0,inf,100,68.8432199,-114.8150357,-2.871633418,-5.205550968,1.833715842,0.026258765,-1016.151945,117.9138362,-18824.77199,9.503964946
(주)그리티,204020,2018,86557287,12506261,74051025,117056356,70603450,9289658,6019400,75670982,9013548,44955737,30715245,3884141,3381175,0,0,4000000,564992,0,839.524924,498.7573928,16.88870748,4.621216929,inf,60.31577645,7.936056031,5.142309402,6.954238295,8.689857396,26.64788311,1.459623574,87.05104574,-12.32880694,23.86741759,-600.1576332
(주)그리티,204020,2019,86803901,11970153,74833748,120984485,66556901,4418702,2627015,68611692,11324485,35961056,32650635,6191460,1962053,0,0,0,2197445,0,605.8703067,317.5513588,15.99566148,0,inf,55.01275721,3.652288143,2.171365196,3.026378964,1.313336221,39.08108427,0.567654225,3.246803919,-110.2349966,74.28868527,0.284104743
(주)그리티,204020,2020,82599999,9318757,73281243,119857961,63314079,2591787,1540065,58186767,7805271,25571092,32615675,7108030,2479366,0,0,0,3837058,0,745.4804196,327.613122,12.71642868,0,inf,52.82425837,2.162382021,1.284908393,1.864485495,2.079553176,18.0244447,1.415055509,-0.9398825,-70.48862426,42.73099338,-5.089469795
(주)그리티,204020,2021,73835239,9347742,64487497,104116383,51835462,-6804841,-10470712,48999609,8463253,14183742,34815867,4901274,2853880,0,0,0,4223566,0,578.9689733,167.5920831,14.49543312,0,#NAME?,49.78607641,-6.535802343,-10.05673814,-14.18118522,-15.20041774,17.33928677,1.331111639,-15.11921328,138.0873998,9.151224345,-11.87070038
(주)그린플러스,186230,2019,56587945,19815070,36772875,39502728,7470841,3430717,2435883,28574671,13388362,22731833,5842839,16180874,688488,5321224,4705000,0,17300012,0,213.4291783,169.7880069,53.88501715,10026224,inf,18.91221538,8.684759696,6.166366535,4.30459703,4.395952498,3.937473059,0.551925166,-163.5675769,298.3504031,75.58634063,-30.47874242
(주)그린플러스,186230,2020,72749601,39301270,33448330,55545281,9667996,5419705,-1930086,40513083,27043375,35258306,5254774,18757759,3200766,10121224,3300000,6797938,20459414,0,149.8077921,130.3768705,117.4984521,13421233.34,inf,17.40561183,9.75727353,-3.474797436,-2.653053726,-4.113687757,2.943989772,0.693839371,28.88193688,36.69919304,15.44228979,22.21545655
(주)그린플러스,186230,2021,87360313,26971381,60388933,76237910,10735733,5717708,-4044435,53988130,19364808,44895212,9092918,18976938,2797607,10121224,5580000,0,20863940,0,278.7950699,231.8391796,44.6627878,15701224,inf,14.08188262,7.499822595,-5.305018199,-4.629602231,-8.325153851,4.336897302,1.059240467,27.14217769,5.211931074,1.938876358,16.72465619
(주)글로벌스탠다드테크놀로지,83450,2017,88966307,21687828,67278478,154761834,47792022,19126708,13135277,46766708,19442714,28784910,17981798,14151732,7361229,2000000,0,0,28387085,0,240.5359046,148.0498556,32.2359076,2000000,inf,30.88101295,12.35880159,8.487413635,14.76432758,13.43310767,4.661479612,1.167912718,50.73855871,70.10615732,26.50199906,1.80517103
(주)글로벌스탠다드테크놀로지,83450,2018,87524011,14883193,72640818,115619452,35709665,7914174,7747618,41265448,12624416,29359071,11906377,20750344,5821243,2000000,0,0,31327306,0,326.8701538,232.5578546,20.48874642,2000000,inf,30.88551657,6.84501947,6.700964125,8.851991484,14.60586336,5.852948799,1.442775895,-33.85449535,-141.6766172,9.385489451,-1.647886087
(주)글로벌스탠다드테크놀로지,83450,2019,120984040,30580877,90403163,150777009,56865536,22053993,17027156,78199372,29260908,60366909,17832463,36562614,11627554,2000000,0,0,29774088,0,267.2486172,206.3056587,33.82722018,2000000,inf,37.71499141,14.62689381,11.29293923,14.07388611,20.88658029,5.261532968,1.446246399,23.31758484,64.11455286,-5.216676998,27.65656445
(주)글로벌스탠다드테크놀로지,83450,2020,120933571,22463683,98469888,154150365,53699678,17111235,11351753,77580617,20957762,57161166,20419450,24319504,9081245,1000000,0,0,28768247,0,370.176057,272.7446089,22.81274353,1000000,inf,34.83590714,11.10035322,7.364077925,9.386767385,12.02051107,5.063896266,1.27440383,2.188354209,-28.88603891,-3.496358329,-0.041732829
(주)글로벌스탠다드테크놀로지,83450,2021,176056638,47769394,128287244,289753441,101434326,39016137,32056676,123873120,46586258,95334313,28538807,52248573,13990201,1000000,0,0,34580133,0,265.9005581,204.6404178,37.23627737,1000000,inf,35.00711696,13.46528858,11.06343238,18.20816094,28.27401786,7.56851817,1.951265949,46.79947045,56.14318506,16.80700881,31.30984871
(주)금화피에스시,36190,2017,216252318,39948467,176303850,174993150,39501159,33131391,20754033,141168180,38567258,141168180,0,21773380,1099963,0,0,0,17661564,0,366.0311552,366.0311552,22.65887387,0,inf,22.57297443,18.93296452,11.85991166,9.597137821,17.04067218,9.742107415,1.146674126,-65.57987613,-17.76184405,-95.79315286,18.58739845
(주)금화피에스시,36190,2018,242310750,30944347,211366403,202098199,47044288,39495034,38175421,157919642,29577129,157919642,0,19585043,1560106,0,0,0,17430031,0,533.9248512,533.9248512,14.64014458,0,inf,23.2779353,19.54249676,18.88954043,15.75473684,17.38767615,10.21573097,0.812520006,13.41182115,16.1125143,-1.328356788,10.75413782
(주)금화피에스시,36190,2019,255149491,27406945,227742546,179177462,37581062,30433094,25283209,152061849,24897188,152061849,0,19981034,1484754,0,0,0,17526996,0,610.7591307,610.7591307,12.03417872,0,inf,20.97421271,16.98488954,14.1107083,9.909174775,12.51500286,8.582444098,0.760189964,-12.79219872,-29.77659781,0.553232282,5.031850524
(주)금화피에스시,36190,2020,263069400,26152245,236917155,205790146,32768329,24209918,21657835,137595307,24223952,137595308,0,12096259,1745830,0,0,0,17599225,0,568.0134563,568.0134604,11.03856114,0,inf,15.9231769,11.76437185,10.52423326,8.232745808,8.849413626,14.77357928,0.764753749,12.93195253,-25.70506848,0.410410117,3.010577817
(주)금화피에스시,36190,2021,275117294,22559419,252557875,205982209,30183811,21171800,22302495,134841957,20417569,134841957,0,15762954,1761676,0,0,0,17910344,0,660.4212137,660.4212137,8.932375995,0,inf,14.65360098,10.27846051,10.82738898,8.106540551,9.61471346,11.65453358,0.796177213,0.093242519,-14.34983327,1.737091147,4.379184538
(주)기가레인,49080,2017,179756049,90732165,89023884,89874499,14723978,4705145,-401780,69139156,75490417,46667291,22471865,15486228,7430901,26649800,13015860,0,64041329,0,91.58666589,61.81882794,101.9189019,39665660,inf,16.38282067,5.235239197,-0.447045607,-0.223514036,-0.528558039,4.702063756,0.657458591,-129.1887146,-349.9712549,72.03314753,-53.05036772
(주)기가레인,49080,2018,176296022,109417741,66878280,114668638,17334928,-1892191,-23731827,93687799,79426309,57972258,35715541,40544167,16847353,23292318,8621072,17944581,54575467,0,117.9556248,72.98873475,163.6072892,31913400.18,#NAME?,15.11740987,-1.650138201,-20.69600495,-13.46135139,-15.62355735,4.356675913,0.521973884,21.62242391,348.6612081,-17.34453688,-1.962623411
(주)기가레인,49080,2019,115539385,87651745,27887641,63361399,-12826321,-26726549,-44243046,60124344,62074744,44918400,15205943,25816185,8010905,27370208,7391502,17000000,41844081,0,96.8579814,72.36179661,314.303189,34761724.71,#NAME?,-20.24311521,-42.18112198,-69.82649799,-38.29260992,-93.37332563,1.909616121,0.434226948,-80.97554633,92.9201821,-30.42577515,-52.58521759
(주)기가레인,49080,2020,100665922,49876679,50789244,37870890,-1613602,-13301307,-25137989,59511944,28905664,53658908,5853035,23175338,5127375,8628000,2142780,16000000,30669536,0,205.8833314,185.6345801,98.20323177,10770795.89,#NAME?,-4.260797673,-35.12277372,-66.37813107,-24.97169698,-63.90184106,1.546018073,0.350323408,-67.30897795,-100.9317505,-36.43532462,-14.77507254
(주)기가레인,49080,2021,93643676,30638844,63004832,68973683,13891725,2797947,4257639,52514665,24138703,44958537,7556128,22741454,4640738,2300000,1285680,0,24219603,0,217.5537973,186.2508396,48.62935592,3585680,inf,20.14061653,4.056542841,6.172845663,4.546638045,7.483059136,3.004290152,0.709935934,45.0937106,575.3952452,-26.63104346,-7.498900406
(주)기산텔레콤,35460,2017,44554117,9115826,35438291,29568090,6108227,-848554,-2085390,29268094,6983519,21343593,7924502,1842663,5839010,0,0,1200000,364498,0,419.1023752,305.6280508,25.72309709,2.693353793,#NAME?,20.65817237,-2.86983028,-7.052839734,-4.680577555,-3.351042194,3.412577296,0.263635755,-133.2706746,429.7311662,-6544.646336,-110.1796249
(주)기산텔레콤,35460,2018,34219394,4973394,29246000,24864346,3836774,-2790221,-5791304,23094786,4028228,19131408,3963378,2412416,2071958,0,0,0,218698,0,573.3237046,474.9335936,17.00538193,0,#NAME?,15.43082613,-11.22177515,-23.29159995,-16.92404021,-20.41474227,7.434449691,0.701696846,-18.91762607,69.58828709,-66.66727634,-30.20136184
(주)기산텔레콤,35460,2019,40025881,8645985,31379895,30545683,7729742,2565963,2205257,22585911,6669939,19423277,3162634,936740,1943020,3440000,0,960000,5931892,0,338.6224522,291.2062164,27.55262565,3440002.398,inf,25.30551371,8.400411279,7.219537373,5.509577666,6.600768839,21.98003168,0.722290937,18.59947607,208.7397207,96.31318305,14.50683122
(주)기산텔레콤,35460,2020,42845627,12956188,29889440,26787022,4554380,-1163778,-1507052,27626821,9389267,25539936,2086886,8022809,4567876,1500000,2690000,0,5879309,0,294.2383149,272.0120325,43.34704163,4190000,#NAME?,17.0021886,-4.344559093,-5.626052795,-3.517399804,-4.919433188,5.979546962,0.646471209,-14.03164936,320.4856081,-0.894373812,6.581175717
(주)기산텔레콤,35460,2021,36649803,9159315,27490489,18129277,2596101,-3302348,-2534923,19556815,5298299,18087507,1469307,4276538,2449869,1350000,2330000,960000,6268871,0,369.1149744,341.3832817,33.31812322,3680002.619,#NAME?,14.31993675,-18.21555267,-13.98248259,-6.916607437,-8.835573847,2.948006427,0.456108659,-47.75559996,64.75907445,6.214229006,-16.90547695
(주)까스텔바작,308100,2019,88614189,11301641,77312548,81068234,49866629,9287318,7090294,66187581,9702477,29046451,37141130,4096242,1729345,0,0,0,2236614,0,682.1719959,299.3715007,14.61811995,0,inf,61.51192217,11.45617407,8.746081727,8.001307782,13.30779019,24.91089069,1.319968563,77.63701501,135.5576066,-180.2839918,58.64115734
(주)까스텔바작,308100,2020,100111686,20145746,79965940,67130253,40876110,7967138,2652048,69744353,8739449,34491241,35253112,6890546,2174928,0,0,10000000,2750634,0,798.0406202,394.6615055,25.19290838,9.98884386,inf,60.89074325,11.86817812,3.950600335,2.649089338,3.47346985,9.011468336,0.618595203,-20.76259269,-16.57031672,18.68732809,11.48467023
(주)까스텔바작,308100,2021,116929289,44192134,72737156,66813040,33913316,-2961890,-4596072,68301722,30549571,40456884,27844840,8008303,3232588,0,0,10000000,5083476,0,223.5766977,132.4302852,60.75592782,8.552177205,#NAME?,50.75852857,-4.433101682,-6.879004458,-3.930642219,-6.126066067,11.03933109,0.650111019,-0.474777079,368.9883149,45.89068582,14.3827121
(주)나노,187790,2017,59149648,22132488,37017160,29944292,5346822,1526011,-2829878,23979304,17801339,17252025,6727280,7887405,449659,8863432,3888800,0,17957123,0,134.7050579,96.91419842,59.78980559,12752232,inf,17.85589721,5.096166575,-9.45047557,-4.784268539,-6.65776229,4.55522587,0.453131567,-123.1244606,294.0936206,71.69103313,-97.68382899
(주)나노,187790,2018,66624058,22139959,44484099,34238747,5042813,783196,-5616504,21311661,19430902,13410203,7901458,3942916,1848015,7224192,2333280,0,16137295,0,109.6792161,69.01482494,49.77050114,9557472,inf,14.72838069,2.287455204,-16.40394142,-8.430143958,-9.026118505,6.320924373,0.410694746,12.5426757,-94.84407479,-11.27715643,11.21878526
(주)나노,187790,2019,73016346,25023622,47992724,38421023,5019307,1381812,475680,26750864,23888319,17581678,9169186,5259821,2334663,6594235,777760,0,15094766,0,111.9830324,73.59947764,52.14044946,7371995,inf,13.0639598,3.59649976,1.238072188,0.651470562,1.028755064,8.349912205,0.550285188,10.88538429,43.32108854,-6.906559532,8.754598594
(주)나노,187790,2020,69834141,26597470,43236671,36339792,5497236,360809,-4657278,30460017,24599799,22912388,7547629,3259927,2815018,11089000,1557760,0,14759949,0,123.822219,93.14054964,61.51599877,12646760,inf,15.12731829,0.992875799,-12.81591815,-6.669056042,-12.86710396,9.928721806,0.567519363,-5.727140651,-282.9760344,-2.268415697,-4.5568041
