기업,연도,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
큐리언트,2020,58751811845,2058934090,60810745935,2696125109,1155984627,3852109736,5762492000,-1.14613E+11,56958636199,,-21024930152,-20773087713,93.66541279,-0.102022024,,-0.09265624,-0.341602251,-0.558888822
큐브엔터,2018,18630418898,10199213203,28829632101,11227282951,877442680,12104725631,,,16724906470,34459463906,1930704390,1101720145,58.01290288,11.88977176,,19.85514013,0.038214853,0.029904104
큐브엔터,2019,15659460099,16343208887,32002668986,9288895870,5098132136,14387028006,,,17615640980,29829671581,960751722,986622964,55.04428705,-1.00957682,-0.15520762,-0.116657715,0.030829396,0.057461109
큐브엔터,2020,37475840124,21373637222,58849477346,12191702129,9441376603,21633078732,3451883800,-6177201595,37216398614,36938498752,537392369,-624538048,63.23998155,-0.787803061,0.192450354,2.579764383,-0.010612465,-0.022780041
큐에스아이,2018,22843625232,31173378797,54017004029,2157377415,378601289,2535978704,4139115000,30175909987,51481025325,18823761259,-1053320339,-353385474,95.30522148,1.510188923,-0.962333576,-0.767299716,-0.006542115,-0.007968337
큐에스아이,2019,28470395241,29992021719,58462416960,3493781505,476886699,3970668204,4139115000,31034432076,54491748756,22679508894,416541154,1104174238,93.20816961,3.528730544,0.170010191,1.320045027,0.018886907,0.020838829
큐에스아이,2020,32235231445,42261710337,74496941782,11183355072,8682094902,19865449974,4139115000,31007562508,54631491808,23003429960,430911832,135835672,73.33387184,0.033349463,0.014081425,-7.128750142,0.001823372,0.002489583
큐캐피탈,2018,,,,,,,,,,,,,,,,,,
크레버스,2018,45900138047,1.20409E+11,1.66309E+11,65993597856,11068559688,77062157544,,10582698091,89247244509,1.52691E+11,15774064694,10166296071,53.66337886,,,,0.061128811,
크레버스,2019,58226461637,1.35165E+11,1.93391E+11,80636204873,25229747806,1.05866E+11,,11036489985,87525101585,1.74975E+11,22641000500,11197344523,45.25809217,0.303296482,0.127356984,0.092079729,0.057900013,0.126686609
크레버스,2020,80625723721,1.2899E+11,2.09615E+11,77499608359,28769921194,1.0627E+11,,9833428962,1.03346E+11,1.8002E+11,16921170474,8638270258,49.30263164,-0.338028036,0.028025156,-0.29624846,0.041210079,0.090514202
크로바하이텍,2018,37673524377,44014698398,81688222775,37320173243,2461990445,39782163688,11650000000,-7611633044,41906059087,52357737450,-11703929120,-15405971413,51.30000098,2.445768366,-2.438267635,1.560709223,-0.188594768,-0.212127488
크로바하이텍,2019,8498488246,14604616132,25656802595,10958420641,706240820,11664661461,11650000000,-34882027423,13992141134,35255694065,-4647103711,-8857421982,54.53579448,-1.518542698,-0.485085994,-0.739329056,-0.345227039,-0.3169126
크로바하이텍,2020,8506680445,12953092092,21459772537,5945402418,1380021122,7325423540,12382779000,-38202080627,14134348997,27241419938,-2908111035,-3440341097,65.86439336,-0.597980151,-0.294194434,-1.574576687,-0.160315823,-0.244633517
크루셜텍,2018,92661476496,59368856888,1.5203E+11,57651940714,8999281479,66651222193,65767892500,-1.21953E+11,85379111191,83675066253,-29956631208,-53631813567,56.15926065,0.902922628,0.674438024,0.935852606,-0.352770479,-1.07788059
크루셜텍,2019,53538268630,53523683692,1.07062E+11,62858042912,615833975,63473876887,65767892500,-1.67076E+11,43588075435,65079351003,-29142185303,-45131058341,40.71294656,-0.027947317,-0.285739101,-0.188357099,-0.421541522,-0.699884359
크루셜텍,2020,34493060005,25492942376,59986002381,13655648308,5515079793,19170728101,20961315000,-1.24518E+11,40815274280,47637042183,-20895880044,-16143349120,68.04133074,-0.394637854,-0.366150122,-1.795644076,-0.269118602,-0.382528636
크리스에프앤씨,2018,1.89787E+11,82291667529,2.72079E+11,65232247914,1990000000,67222247914,11715480000,1.42567E+11,2.04857E+11,2.57887E+11,43599453840,33019995241,75.29311493,1.479269307,0.815279611,1.488896167,0.121361789,0.268813626
크리스에프앤씨,2019,1.84531E+11,92753422052,2.77285E+11,57072071680,3204226411,60276298091,11715480000,1.63676E+11,2.17008E+11,2.59453E+11,37707650708,24828970917,78.26194643,-0.156249541,0.006034259,-0.329897858,0.08954324,0.117710457
크리스에프앤씨,2020,2.04127E+11,1.09455E+11,3.13582E+11,72026386041,1390414677,73416800718,11715480000,1.97788E+11,2.40166E+11,2.92422E+11,49821538176,38619198757,76.58771904,0.243145593,0.11274436,0.357082184,0.123154853,0.168947469
크리스탈신소재,2018,1125271168,589984698,1715255866,232102138,19955527,252057665,218898329,946509662,1463198201,456949398,189363235,151157112,85.30495246,-262.1003752,-638.9435399,-254.4904513,0.08812511,0.001251151
크리스탈신소재,2019,876077020,926518116,1802595136,178787098,24793002,203580100,218898329,1080830523,1599015036,501794240,169263314,133842341,88.70627708,-0.118749424,0.089368985,-0.129366917,0.074249807,0.087415428
크리스탈신소재,2020,838124331,1096313286,1934437617,183359380,21935747,205295127,218898329,1211750322,1729142490,531593530,181972960,130125954,89.38734828,0.069843597,0.056056533,-0.028559921,0.067268106,0.078196992
크리스탈지노믹스,2018,1.66758E+11,90161875094,2.5692E+11,10258104339,62194546124,72452650463,20889211500,-90259938182,1.84467E+11,13887490840,1756370651,6907591479,71.79949584,0.896392621,0.961721413,0.981161892,0.026886189,0.074196915
크리스탈지노믹스,2019,2.3821E+11,1.40979E+11,3.79189E+11,1.34598E+11,19374165413,1.53973E+11,21064517000,-1.28017E+11,2.25217E+11,14006559473,-10560240961,-38091103252,59.39429543,1.166319183,0.008500919,1.181343959,-0.100454033,-0.185953619
크리스탈지노믹스,2020,1.80805E+11,1.36155E+11,3.1696E+11,71362645172,25182372406,96545017578,23081607000,42379731576,2.20415E+11,30223479985,-10140597004,-12011959839,69.54032243,-0.041382569,0.536566951,-2.171098119,-0.037897391,-0.053909781
크린앤사이언스,2018,50070600331,31267895488,81338495819,25977659738,18645345142,44623004880,,27854958579,36715490939,95238575255,8116682451,6852364263,45.13913193,2.249352437,0.68265506,2.752965747,0.084245033,0.053298717
크린앤사이언스,2019,60597079179,55343690800,1.15941E+11,40411236053,33307217372,73718453425,,33732798248,42222316554,1.18319E+11,10881744879,8117118201,36.41714348,0.254101016,0.195068127,0.155813172,0.070010905,0.205658567
크린앤사이언스,2020,72651386422,68460790200,1.41112E+11,46500354164,41312687227,87813041391,,45693456591,53299135231,1.50489E+11,18908382387,13380845146,37.77075551,0.424501543,0.21377315,0.393377764,0.094824171,0.280164191
클라우드에어,2018,84946855104,26501029106,1.11448E+11,34355252750,1314962102,35670214852,29471648000,-10720508619,75777669358,14413626051,717303397,-2337633330,67.99381603,-25.36036922,-9.440772763,6.724099231,-0.020975125,-0.036220812
클라우드에어,2019,54285478738,47959603191,1.02245E+11,10700933592,3230648104,13931581696,39116090000,-24701854968,88313500233,13489258844,-9526746,-13773633320,86.37432585,76.2936414,-0.068526167,0.830282012,-0.13471194,-0.167877813
클라우드에어,2020,79418025021,25806630205,1.05225E+11,17997212735,2958494965,20955707700,45121437000,-35177115296,84268947526,13574213725,-992056654,-11564598169,80.08479319,0.990396974,0.006258549,-0.191017026,-0.109903883,-0.134018243
클래시스,2018,,,,,,,,,,,,,,,,,,
클리노믹스,2020,33225072498,10535005193,43760077691,2533347180,1307181600,3840528780,1331514100,-23285519836,39919548911,9820006963,-12258809761,-13146601162,91.22367011,,,,-0.300424539,
클리오,2018,1.1758E+11,70981843885,1.88562E+11,39351565341,8073287404,47424852745,8483947500,74896019727,1.41137E+11,1.87378E+11,-1575316785,995771354,74.84921555,-6.781806096,0.947592611,14.20242956,0.005280866,0.010999546
클리오,2019,1.40657E+11,95993106498,2.36651E+11,76177163727,15176461653,91353625380,8483947500,78496154730,1.45297E+11,2.50383E+11,18598523645,2942264888,61.39724257,1.084701174,0.251632181,0.661562982,0.012432954,0.020544092
클리오,2020,1.14392E+11,1.00616E+11,2.15008E+11,49623086844,12321725482,61944812326,8575044000,85062921172,1.53063E+11,2.18216E+11,6228357793,9585394245,71.18951052,-1.986103924,-0.147407459,0.693047066,0.044581603,0.064253899
키네마스터,2018,12357568849,1659231472,14016800321,902067688,754298560,1656366248,3508455500,6948719976,12360434073,12796769928,-3123903022,-3144983982,88.18299319,2.993774374,-16.05242453,4.047835633,-0.224372461,-0.038023432
키네마스터,2019,12303416025,2045431201,14348847226,1277054285,541147699,1818201984,3508455500,6880973206,12530645242,19423411013,317948106,61730664,87.32858497,10.82519777,0.341167732,51.94686786,0.004302134,0.004960063
키네마스터,2020,14140073266,2398963519,16539036785,1371764512,891076019,2262840531,6773153500,8662867882,14276196254,29805446620,4103712826,2458255409,86.3181843,0.922521843,0.348326792,0.974888425,0.148633529,0.183405077
키이스트,2018,50611373485,51959290607,1.02571E+11,22490967403,3260737923,25751705326,8517562500,-7980758822,76818958766,1.03736E+11,-2413550251,-8432346599,74.89369348,2.700280665,0.712680064,1.291526846,-0.08221012,-0.185132713
키이스트,2019,60579844444,47781373537,1.08361E+11,21406930882,18940431791,40347362673,8535683100,-16502756546,68013855308,1.00246E+11,-1524809510,-10713545959,62.76586455,-0.582853619,-0.03481789,0.212926642,-0.098868822,-0.147943628
키이스트,2020,37776810241,32291801415,70068611656,27914914120,527892476,28442806596,8535683000,-7239445158,41625805060,48110630557,1667575885,8738171503,59.40720685,1.91438688,-1.083650603,2.226062679,0.124708786,0.159398004
타이거일렉,2018,22014536753,24917000071,46931536824,3242551317,1849133076,5091684393,3157145000,26794484600,41839852431,33746372534,2360779934,2171811434,89.15082536,0.293633489,-0.425653395,-3.023448521,0.046276163,0.052040839
타이거일렉,2019,27855935005,32623878713,60479813718,14911491754,1908031497,16819523251,3157145000,28614922636,43660290467,35062582648,1460860681,1612869666,72.18985606,-0.616019902,0.037538881,-0.346551107,0.026667901,0.037727882
타이거일렉,2020,23398548343,44726680348,68125228691,18367107031,1522452614,19889559645,3157145000,33190301215,48235669046,43551647270,5851407050,4424868679,70.80441413,0.750340274,0.194919484,0.635498863,0.064951983,0.096301703
탑엔지니어링,2018,,,,,,,,,,,,,,,,,,
탑코미디어,2018,38468828529,198238101,38667066630,9702776147,30000000,9732776147,5625000000,13290107381,28934290483,44502967674,1542571585,1465396046,74.82928757,,,,0.037897782,
탑코미디어,2019,29293909343,263412541,29557321884,4986617442,37395832,5024013274,5625000000,8924314064,24533308610,32429047462,-4476577776,-4326467371,83.00247467,1.344587241,-0.372318065,1.33870498,-0.146375487,-0.161835109
탑코미디어,2020,24083569088,365444004,24449013092,4089201351,160851864,4250053215,5625000000,4589965331,20198959877,19966274150,-3473429423,-4260168043,82.6166676,-0.288806315,-0.624191235,-0.015562609,-0.174247035,-0.190474044
태광,2018,,,,,,,,,,,,,,,,,,
태양,2018,,,,,,,,,,,,,,,,,,
태웅,2018,,,,,,,,,,,,,,,,,,
태웅로직스,2019,73625607906,13878265081,87503872987,45493567655,740409782,46233977437,1765000000,29648550336,41269895550,2.86073E+11,14980613396,9561671017,47.16350733,,,,0.109271404,
태웅로직스,2020,91515658648,31110098005,1.22626E+11,59276535558,4170154074,63446689632,1953679200,36590086265,59179067021,3.4129E+11,14653355866,7936558351,48.25989958,-0.022333282,0.161787621,-0.204762895,0.064721789,0.158021709
테고사이언스,2018,25180559351,22381573073,47562132424,861515227,0,861515227,4037317000,4025682433,46700617197,7850219494,872812349,-1860194352,98.18865307,-15.78866698,-42.47516031,5.266521045,-0.039110827,-0.03513789
테고사이언스,2019,26404753725,22164337265,48569090990,709433735,31588394,741022129,4042817000,4881259533,47828068861,6346019334,345959810,831874932,98.47429278,-1.52287209,-0.237030504,3.236146662,0.017127661,0.017600476
테고사이언스,2020,28098598378,22303051655,50401650033,1323365666,104542162,1427907828,4042817000,6733375343,48973742205,8789100353,1575381646,1827771514,97.1669423,0.780396191,0.277967132,0.544869298,0.036264121,0.037763168
테라사이언스,2018,9938812914,20977441632,47627853024,22687953972,580778417,23268732389,5218184000,-3750093371,24359120635,19572115867,328923788,-1989123413,51.14469599,-3.789503537,0.55093765,1.918882912,-0.041763869,-0.054249168
테라사이언스,2019,11493754249,38980675998,50474430247,9628288924,14166550144,23794839068,5539598000,-6351650036,26679591179,16194065341,-2944449042,-2755497215,52.85763712,1.111709791,-0.208598055,0.278125413,-0.054591943,-0.107976754
테라사이언스,2020,21292558303,28867241697,50159800000,12951197443,9973388786,22924586229,6255350400,-14461170493,27235213771,16087225230,-1077634266,-8418481281,54.29689467,-1.732326852,-0.006641301,0.672684761,-0.167833231,-0.312288296
테라셈,2018,5788634315,14084421825,19873056140,11308598159,3117886082,14426484241,6983170000,-9576956142,5446571899,8763791565,-6523300544,-6473284803,27.40681584,0.834802297,-0.835646719,-0.300496044,-0.325731722,-0.396140215
테라셈,2019,12557930184,13769394756,26327324940,10702434649,4020580654,14723015303,10581574000,-14598153650,11604309637,12349999390,-4184456374,-5021197508,44.07705554,-0.558936206,0.290381215,-0.289191431,-0.190721903,-0.588966324
테라셈,2020,6445561820,49457014062,55902575882,10269345880,18820053105,29089398985,10581574000,-17761468350,26813176897,17514016436,-509190840,-3163314700,47.96411699,-7.217854771,0.294850531,-0.587321523,-0.056586206,-0.164680982
테라젠이텍스,2018,1.05015E+11,69662665953,1.74678E+11,50570851814,34320439291,84891291105,15457571500,-29226082801,89786232366,1.17475E+11,-3923990590,-9955199528,51.40113655,0.870236478,0.850912196,0.682244972,-0.056991875,-0.170759005
테라젠이텍스,2019,1.10095E+11,1.31403E+11,2.41498E+11,72261240971,23910539474,96171780445,15514978500,14292458313,1.45326E+11,1.38083E+11,3705497559,43967005662,60.17701474,2.058964559,0.149249874,1.226424324,0.182059374,0.374008043
테라젠이텍스,2020,96337066091,4.38548E+11,5.34886E+11,65239833301,85901850973,1.51142E+11,16207217500,6423341529,3.83744E+11,1.43023E+11,-6293009166,-9079382857,71.74317107,1.588827612,0.034533598,5.842510373,-0.016974442,-0.034322033
테스,2018,,,,,,,,,,,,,,,,,,
테스나,2018,36427255257,75189674783,1.11617E+11,20079435354,10087559722,30166995076,3425000000,66364465971,81449934964,65267822584,18749881452,16231655144,72.97274252,,,,0.145422877,
테스나,2019,1.50857E+11,1.91805E+11,3.42662E+11,67653160892,1.11695E+11,1.79348E+11,4005168000,87981592697,1.63314E+11,96831032526,24185179805,21415215347,47.66040387,0.224736735,0.32596172,0.242050342,0.062496547,0.174986494
테스나,2020,60440720162,3.95693E+11,4.56133E+11,1.4553E+11,86771738688,2.32302E+11,8540124500,1.24668E+11,2.23831E+11,1.32519E+11,30560315153,37227267696,49.07146411,0.208608299,0.269303994,0.424743832,0.08161486,0.192316608
테크윙,2018,1.48245E+11,1.87672E+11,3.35917E+11,1.21317E+11,50932673493,1.7225E+11,9477583000,1.1888E+11,1.63667E+11,1.9371E+11,25092949263,18560595798,48.72244835,-0.217884547,0.315891287,-1.005715124,0.05525358,0.095797077
테크윙,2019,1.69308E+11,2.10015E+11,3.79324E+11,1.20151E+11,70604783139,1.90755E+11,9723110000,1.26945E+11,1.88568E+11,1.86865E+11,24400095096,11319610244,49.71170675,-0.028395552,-0.036632281,-0.63968506,0.029841548,0.06427303
테크윙,2020,1.92299E+11,2.2371E+11,4.16009E+11,1.38632E+11,61061908495,1.99694E+11,9723110000,1.52986E+11,2.16315E+11,2.28153E+11,37910274782,32928361791,51.99768295,0.356372508,0.180967419,0.656235244,0.07915306,0.162656089
텔레칩스,2018,73992341946,63941184102,1.37934E+11,23242153010,17696423406,40938576416,6752955500,79260597271,96994949632,1.26099E+11,8154892485,9218032480,70.32006823,-3.648776774,-0.809322277,-2.572168124,0.066829528,0.058842918
텔레칩스,2019,80310604616,75429829834,1.5574E+11,30366816836,22399653853,52766470689,6752955500,84579568272,1.02974E+11,1.32196E+11,7646361964,8315944072,66.11896527,-0.066506206,0.046119472,-0.108476969,0.053396179,0.083172368
텔레칩스,2020,85917993692,80118079689,1.66036E+11,31033328838,42554435998,73587764836,6752955500,74043738572,92448308545,1.00722E+11,-8475004160,-9413095084,55.67965242,1.902225158,-0.312480924,1.88344418,-0.056693072,-0.09633595
텔레필드,2018,34558458844,14883250208,49441709052,14178035895,12920194166,27098230061,4548523500,5608852690,22343478991,30225785226,-10868115490,-12793006276,45.19155875,0.220195611,-2.332316892,0.264199917,-0.258749273,-0.222890619
텔레필드,2019,43312954979,14907231100,58220186079,29851439098,1151314356,31002753454,4548523500,10346416551,27217432625,56538905429,5688535287,4888414857,46.74913369,2.910529678,0.465398472,3.617005031,0.08396426,0.197268964
텔레필드,2020,49851708259,12597562361,62449270620,31904371615,9817760518,41722132133,4587937500,3528885214,20727138487,40001115519,-5757957676,-6879468412,33.1903612,1.987943227,-0.413433218,1.710580319,-0.110160909,-0.286975908
텔콘RF제약,2018,25623916138,1.56171E+11,1.81795E+11,26335723383,7300345,26343023728,8233008300,-7509106377,1.55452E+11,57708456068,-7874448216,-15174104762,85.50946226,0.268779536,0.30684135,0.546631019,-0.083468375,-0.172258035
텔콘RF제약,2019,32592795468,96893905589,1.29487E+11,14603107575,1758751695,16361859270,8527702800,-62318890310,1.13125E+11,56590830934,2995155268,-54961722493,87.364062,3.629061772,-0.019749226,0.723915044,-0.424458435,-0.409281729
텔콘RF제약,2020,40257028788,1.44796E+11,1.85053E+11,90921359503,2655765251,93577124754,8750901200,-1.03212E+11,91475484036,33141153910,-2089916124,-42026505207,49.43215048,2.43314616,-0.707569721,-0.307787127,-0.227105716,-0.410815623
토박스코리아,2018,,,,,,,,,,,,,,,,,,
토비스,2018,1.87362E+11,1.05592E+11,2.92954E+11,1.13072E+11,2572896273,1.15645E+11,8358529000,1.37228E+11,1.77309E+11,4.30179E+11,28506963456,19677903018,60.52451307,,,,0.067170732,
토비스,2019,1.81896E+11,99267781361,2.81164E+11,85169860067,1911614776,87081474843,8358529000,1.56258E+11,1.94083E+11,4.18882E+11,30657766201,22081821963,69.02823549,0.070155233,-0.02696921,0.108864158,0.078537139,0.118914052
토비스,2020,1.68585E+11,1.12401E+11,2.80986E+11,90920491930,5842964917,96763456847,8358529000,1.45519E+11,1.84223E+11,2.72751E+11,-5586800107,-6616889976,65.5629291,6.487535909,-0.535765899,4.337190439,-0.023548798,-0.034981731
토탈소프트,2018,9746599834,10622835103,20369434937,4247041517,7248111449,11495152966,4279020000,3889228785,8874281971,11629587670,1952851079,2802448110,43.56665758,3.860842881,-22.45320646,3.361110613,0.137581043,0.029026303
토탈소프트,2019,11123158333,10240807969,21363966302,3876759745,6254120696,10130880441,4279020000,6243810918,11233085861,11817221783,2429507566,2577419408,52.57958987,0.196194691,0.015878022,-0.087307755,0.120643301,0.256365669
토탈소프트,2020,13439149949,10697134138,24136284087,4956548902,5733277152,10689826054,4279020000,8455606854,13446458033,12143403888,2552360233,2225044427,55.71055588,0.048132965,0.026860846,-0.158367616,0.092186702,0.180314874
톱텍,2018,2.84796E+11,1.07997E+11,3.92793E+11,43622028025,5323709373,48945737398,18534460500,2.62881E+11,3.43848E+11,3.08792E+11,8227064955,17690790585,87.53905874,0.689760535,0.960674425,0.874225834,0.045038427,0.099026525
톱텍,2019,2.75114E+11,1.75897E+11,4.51011E+11,1.07059E+11,2088801758,1.09148E+11,18534460500,2.61319E+11,3.41863E+11,1.6716E+11,-6564372019,210762299,75.799271,2.253290479,-0.847277021,-82.93716841,0.000467311,0.000614727
톱텍,2020,2.55618E+11,2.16188E+11,4.71806E+11,59750734798,5161072667,64911807465,19147956000,2.68394E+11,4.06894E+11,3.22026E+11,28865077719,13832575570,86.24183987,1.227415706,0.48090955,0.984763337,0.029318362,0.03694811
투비소프트,2018,49221824160,56530228975,1.05752E+11,35559397652,10486173047,46045570699,12188228000,-31839698626,59706482436,53924737451,-9419307728,-25175736403,56.45893452,4.064458509,-4.971758732,1.549440753,-0.238063807,-0.107911302
투비소프트,2019,42693791098,43471730913,86165522011,37551173823,888880681,38440054504,13351492500,-51987496557,47725467507,40782023907,-10802300116,-21468230359,55.38812554,0.128027584,-0.32226732,-0.172697329,-0.249151051,-0.399661932
투비소프트,2020,27517658909,36562819913,64080478822,17647498326,7974144588,25621642914,18556763000,-77480761169,38458835908,38811176495,-1985097224,-26188068939,60.01646151,-4.441698263,-0.050780409,0.180228584,-0.408674676,-0.607722472
툴젠,2018,32368230379,6370887843,38739118222,1543898151,209367726,1753265877,3218399500,-26672451294,36985852345,1156831630,-8331617014,-8056827181,95.47417195,0.761739261,-32.54954644,-2.250419595,-0.207976525,-0.213582357
툴젠,2019,22428325511,7436955952,29865281463,1890610553,1204911992,3095522545,3258124500,-43144743051,26769758918,1125062520,-16576902543,-16277597374,89.63504647,0.497396031,-0.02823764,0.505035848,-0.545034119,-0.510624776
툴젠,2020,20423981595,9637645065,30061626660,1806566087,1272547624,3079113711,3361287500,-57299589629,26982512949,713092877,-14781528871,-14697763778,89.75732835,-0.121460621,-0.57772228,-0.107488025,-0.488921107,-0.546870421
트루윈,2018,12948984020,39450239415,52399223435,23283140829,7092450600,30375591429,5521709000,-21110331638,22023632006,33647588041,1812979300,-1200754356,42.03045496,9.153170238,0.978807014,-11.24044177,-0.022915499,-0.049004236
트루윈,2019,19486841516,36756231183,56243072699,25017036721,6389788482,31406825203,5985530500,-24286421540,24836247496,29558743082,-3230131258,-3176089902,44.15876712,1.561271092,-0.13832946,0.621939431,-0.056470775,-0.135556896
트루윈,2020,60280641221,35409712345,95690353566,39004834969,20231724670,59236559639,6724576000,-23653609327,36453793927,37666650197,1301376131,632812213,38.09557867,3.482088907,0.215254265,6.019008541,0.006613124,0.020649756
트윔,2018,,,,,,,,,,,,,,,,,,
특수건설,2018,1.07742E+11,40166722778,1.47909E+11,47844116233,14791374227,62635490460,7497407000,29711867116,85273275443,1.86201E+11,1119721362,709870501,57.65261776,,,,0.004799381,
특수건설,2019,1.03794E+11,68409795092,1.72204E+11,61042811098,24651552867,85694363965,7602559000,29510306533,86509148100,1.93203E+11,894458351,784652537,50.23657593,-0.251842929,0.036243424,0.095305925,0.004556542,0.009135423
특수건설,2020,1.07561E+11,68363658660,1.75925E+11,60060051248,24537847146,84597898394,7812863000,32759234859,91326687909,1.98859E+11,3520917173,2386859175,51.91240737,0.745958707,0.028442486,0.671261487,0.013567513,0.026843399
티라유텍,2019,22242797264,12541080666,34783877930,4341326290,2008811517,6350137807,543375000,8177407345,28433740123,28539531044,2220862437,2616115527,81.74401997,,,,0.075210577,
티라유텍,2020,14579150257,18550418207,33129568464,5086769524,2002750025,7089519549,543375000,7081025934,26040048915,34623053432,-1330949768,-1082088870,78.60062815,2.668629794,0.175707275,3.417653115,-0.032662329,-0.03972879
티로보틱스,2018,43532667201,18475844156,62008511357,22879490072,6770876132,29650366204,2699729500,-764308566,32358145153,66524525225,5641813172,5193142477,52.18339296,1.235908161,0.479544524,1.208368801,0.083748865,0.177852845
티로보틱스,2019,41144142591,37070155890,78214298481,24050525152,23819539020,47870064172,2789714500,-4345645803,30344234309,51553280721,-3997571001,-3373264323,38.79627498,2.411310311,-0.290403332,2.539500608,-0.043128487,-0.107596055
티로보틱스,2020,35568035715,40292076845,75860112560,32507804584,10417689290,42925493874,5926724000,-5361179200,32934618686,66356725354,3490643244,-1188895651,43.41493517,2.14522474,0.223088836,-1.837308994,-0.01567221,-0.037576397
티비씨,2018,,,,,,,,,,,,,,,,,,
티사이언티픽,2018,45370920113,25014198905,70385119018,38536650148,219069052,38755719200,16849320000,-19462752937,31629399818,5213667709,-1411380251,2339026418,44.93762355,,,,0.033231832,
티사이언티픽,2019,13706854358,64310705111,78017559469,23352813514,379512602,23732326116,20247377500,-14217459211,54285233353,7690403737,2031391034,5290351947,69.58078889,1.694785114,0.322055397,0.557869412,0.06780976,0.123153688
티사이언티픽,2020,28839842867,79876420125,1.08716E+11,15775094495,9239518411,25014612906,23413108500,-13530708636,83701650086,9518948305,725159562,652377354,76.9909191,-1.801302142,0.19209523,-7.109343334,0.006000734,0.009455643
티씨케이,2018,1.44032E+11,70082592407,2.14137E+11,29464497079,536959328,30001456407,5837500000,1.7203E+11,1.84135E+11,1.70519E+11,59075767926,46856951859,85.98958614,0.987724924,0.944176556,0.986077256,0.218817806,0.349891519
티씨케이,2019,1.55025E+11,95844540758,2.5087E+11,29769167886,642439993,30411607879,5837500000,2.08352E+11,2.20458E+11,1.71379E+11,59171215398,46830053413,87.87752063,0.001613073,0.005018031,-0.000574384,0.186670944,0.231491984
티씨케이,2020,1.97978E+11,1.106E+11,3.08579E+11,36813969241,1300214620,38114183861,5837500000,2.58359E+11,2.70464E+11,2.2821E+11,80266434396,60513889853,87.64846433,0.262814951,0.249029379,0.226127199,0.196105332,0.246531462
티앤알바이오팹,2018,30141010378,962277068,31103287446,302444324,534646714,837091038,4070892000,-13672894127,30266196408,974315125,-4933880233,-4693360482,97.30867343,17.2684197,-233.2258055,13.8935099,-0.150895962,-0.031213064
티앤알바이오팹,2019,22877001784,4210657981,27087659765,899495397,1431001281,2330496678,4173845000,-20048996654,24757163087,1287125787,-6859661356,-6250991952,91.39646356,0.28073997,0.243030374,0.249181487,-0.230768992,-0.227212297
티앤알바이오팹,2020,42834048471,5671111796,48505160267,1209345080,1243604078,2452949158,5211622500,-25657253252,46052211109,6805106846,-5508991545,-5604364797,94.94291093,-0.24517551,0.810858842,-0.115379205,-0.11554162,-0.158294431
티앤엘,2020,47586085634,31867873325,79453958959,6284298115,1218355910,7502654025,2432000000,39401827319,71951304934,40633124493,9592474649,10041587873,90.55723072,,,,0.126382474,
티에스넥스젠,2018,24356705309,31374163609,55730868918,28402590506,10114286826,38516877332,29860442000,-45620263814,17213991586,39527526741,-12488708619,-21548192738,30.88771433,1.768091797,-0.027970325,1.466006036,-0.386647349,-0.483331376
티에스넥스젠,2019,30269722917,33158569866,63428292783,18674586678,10095352896,28769939574,40794398500,-44106448860,34658353209,42661535996,3388671127,924485308,54.6417879,4.685429524,0.073462176,24.3083128,0.014575283,0.035644632
티에스넥스젠,2020,30289103135,32270301187,62559404322,11780438498,9945347222,21725785720,45557688500,-43716766022,40833618602,33105762406,2465068771,678583241,65.27175098,-0.374676101,-0.288643816,-0.362375685,0.010847022,0.017977627
티에스아이,2018,,,,,,,,,,,,,,,,,,
티에스이,2018,1.12751E+11,1.16775E+11,2.29525E+11,37730708548,13549302046,51280010594,22719662612,1.2619E+11,1.78245E+11,1.84431E+11,14834006807,12802451269,77.65821759,,,,0.055777988,
티에스이,2019,1.33002E+11,1.306E+11,2.63602E+11,56185158511,12591773197,68776931708,22719662612,1.40474E+11,1.94825E+11,1.9149E+11,20664362275,15990193671,73.90878539,0.282145434,0.036864215,0.199356085,0.060660394,0.085722196
티에스이,2020,1.47354E+11,1.5372E+11,3.01073E+11,60377853149,15778108941,76155962090,22719662612,1.64992E+11,2.24917E+11,2.85509E+11,42710293612,29424361342,74.70518631,0.516173725,0.329301032,0.45656616,0.097731513,0.140201994
티엘비,2020,66367659774,47244576407,1.13612E+11,26360949811,16233431540,42594381351,2458157500,35364558699,71017854830,1.84112E+11,15157104623,11818923323,62.50898426,,,,0.104028613,
티엘아이,2018,31789398335,46337722702,78127121037,8293705703,987500000,9281205703,4936360000,20080340821,68845915334,48492103404,-18996290265,-20671953632,88.12037922,1.797898138,-2.796738028,1.571737124,-0.264593823,-0.295601264
티엘아이,2019,29407232487,52389362022,81796594509,3782802240,1221053105,5003855345,4936360000,22781041082,76792739164,41981840930,253402182,3045707846,93.88256275,75.964983,-0.155073297,7.787241153,0.037235142,0.041825542
티엘아이,2020,22252996468,50955612718,73208609186,6285947873,1124648308,7410596181,4936360000,15946540455,65798013005,36713521003,-7863321590,-7344464831,89.87742526,1.032225845,-0.143498084,1.41469432,-0.10032242,-0.103014603
