기업,연도,유동자산,재고자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,단기차익금,장기차익금,사채,이익잉여금,자본총계,매출액,영업이익,당기순이익,매출채권,이자의 수취,이자의 지급,매출총이익,유형자산,무형자산,영업비용,영업수익,순이자손익,유동비율,부채비율,영업이익률,당기순이익률,ROA,ROE,매출액증가율,영업이익증가율,총자산증가율
019770,2017,108354461522.0,,97910232671.0,206264694193.0,105599516446.0,21214657838.0,126814174284.0,5825000000.0,,,,66298141384.0,79450519909.0,209952442295.0,5737958860.0,4273124241.0,,,,,,,,,,102.60886145005104,159.61402698087912,2.7329802870012383,2.0352819878112767,0.020716702185598842,,0.019650010344739153,-0.013088089481352608,0.006694404810296714
019770,2018,79797237065.0,,84965480544.0,164762717609.0,84035893243.0,10507244385.0,94543137628.0,5825000000.0,,,,56488438814.0,70219579981.0,121578826024.0,92666340.0,-10454414560.0,,,,,,,,,,94.9561359861513,134.63928102899715,0.07621914360458408,-8.598877700905147,-0.06345133602863648,-0.1523654676131079,-0.7268832835542828,-60.92063763390245,-0.251889366637474
019770,2019,74707977910.0,,81567856724.0,156275834634.0,80773538617.0,8493739941.0,89267278558.0,5825000000.0,,,,53025706923.0,67008556076.0,135913899335.0,3143551962.0,-3206248641.0,,,,,,,,,,92.49065868494289,133.21773186211402,2.3128995469784783,-2.3590292506414317,-0.020516599053904114,-0.046795077156952414,0.1054717242396745,0.9705217724662507,-0.05430707181872609
019770,2020,73316203816.0,,63872801396.0,137189005212.0,53071404328.0,14092569848.0,67163974176.0,5825000000.0,,,,55904261520.0,70025031036.0,141400046763.0,6782643339.0,3304588499.0,,,,,,,,,,138.14634216739395,95.91423692689386,4.796775881105867,2.3370490849545518,0.02408785233112067,0.04310642345236583,0.03879876671607689,0.5365299625995859,-0.13912798181242636
019990,2015,22556194952.0,,15160124524.0,37716319476.0,4283457845.0,181915678.0,4465373523.0,3902435000.0,,,,27279944094.0,33250945953.0,28667714286.0,2831817633.0,2003468406.0,,,,,,,,,,526.5884658659458,13.429312745904362,9.87807261070315,6.988587879775271,0.05311940385049675,0.054172773040560875,-3.932379517681091,-1.395155415362865,-2.6373911112747197
019990,2016,26192612715.0,,16678195823.0,42870808538.0,2155874823.0,0.0,2155874823.0,4878044000.0,,,,28730478258.0,40714933715.0,26023692148.0,2092000944.0,1971674951.0,,,,,,,,,,1214.9412589062922,5.2950468692664066,8.038832199914324,7.576461248414858,0.04599108386893004,0.04830366276508398,-0.10160057700356716,-0.3536407051449208,0.12023307322116734
019990,2017,24427923323.0,,18080199507.0,42508122830.0,1586392237.0,0.0,1586392237.0,4878044000.0,,,,28634517902.0,40921730593.0,24468473124.0,300590736.0,400111791.0,,,,,,,,,,1539.841330111098,3.8766499217199906,1.2284817874686442,1.6352135622534971,0.009412596096048309,0.012946547029491526,-0.06356011738527964,-5.959632129181785,-0.008532150653898918
019990,2018,22380756966.0,,21167843591.0,43548600557.0,2160517451.0,150577742.0,2311095193.0,4878044000.0,,,,29581136272.0,41237505364.0,23055729332.0,1449910448.0,1333555367.0,,,,,,,,,,1035.8979954381307,5.604352573222257,6.288720808270461,5.784051971624699,0.03062223240112005,0.032806644733092326,-0.0612751725029663,0.7926832402548492,0.023892334396328922
019990,2019,19871068770.0,,22996048095.0,42867116865.0,2551193740.0,255546438.0,2806740178.0,4878044000.0,,,,29515297858.0,40060376687.0,23483474846.0,220375347.0,488724242.0,,,,,,,,,,778.892973059741,7.006275053102073,0.9384273343071163,2.0811410798655534,0.011400912348248733,0.01211806134351074,0.018214745339225596,-5.579276982374984,-0.015897586351472485
019990,2020,19350266569.0,,26662639048.0,46012905617.0,1806054128.0,3606761432.0,5412815560.0,4878044000.0,,,,29489634466.0,40600090057.0,22944976386.0,373055127.0,445307458.0,,,,,,,,,,1071.4112201292783,13.332028457081607,1.6258684285577283,1.9407623285753597,0.009677881716634648,0.012059613028033945,-0.02346912243189615,0.4092686816230246,0.06836753101803143
020180,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020180,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020180,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020180,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020180,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020180,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020400,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020400,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020400,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020400,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020400,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020400,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020710,2015,52455592746.0,,56201675746.0,108657268492.0,21885549419.0,1943185336.0,23828734755.0,10023985000.0,,,,46480532760.0,84828533737.0,72201143933.0,-123115248.0,1074991581.0,,,,,,,,,,239.6814068577165,28.09047110124282,-0.17051703240913524,1.488884417118865,0.009893416206014301,0.013151353470897013,,,
020710,2016,56242471301.0,,54010562407.0,110253033708.0,29633969047.0,1967606262.0,31601575309.0,10023985000.0,,,,39868055424.0,78651458399.0,80798733147.0,-8558203915.0,-6749250534.0,,,,,,,,,,189.79054480281883,40.17926171017039,-10.59200259913699,-8.353163807309762,-0.06121600746039401,-0.07752201313577022,0.1064074754533354,0.9856143591315678,0.014473662649739956
020710,2017,71041760929.0,,58424133403.0,129465894332.0,32768745365.0,1223858511.0,33992603876.0,10023985000.0,,,,59044496116.0,95473290456.0,173114088722.0,14857097254.0,18716580510.0,,,,,,,,,,216.79731749778574,35.604307459860614,8.582257725920089,10.81170264544819,0.14456765317670103,,0.5332630998234185,1.57603472392266,0.14840094160034834
020710,2018,57687410394.0,,64436312574.0,122123722968.0,24052096840.0,3607855536.0,27659952376.0,10023985000.0,,,,57462036474.0,94463770592.0,72957663235.0,-4720704483.0,1436994877.0,,,,,,,,,,239.84358111373712,29.28101662960983,-6.47047105633632,1.9696284300819409,0.011766713641513655,0.014170728267777766,-1.372801992909114,4.147220358211946,-0.060120762662336
020710,2019,74558331899.0,,81106629741.0,155664961640.0,42368019971.0,4948993647.0,47317013618.0,10023985000.0,,,,72881465423.0,108347948022.0,119772436986.0,8014565214.0,15340777789.0,,,,,,,,,,175.977852989197,43.67135186389714,6.691493815840792,12.808270562945262,0.09854997314346173,0.13871411515063545,0.3908643334732523,1.589015667968336,0.21547070271066815
020710,2020,60588979416.0,,94750206866.0,155339186282.0,38661745760.0,3839854940.0,42501600700.0,10023985000.0,,,,76581318172.0,112837585582.0,103706761409.0,4827477278.0,5239412761.0,,,,,,,,,,156.7155808020605,37.66617344813155,4.654930124528078,5.052141914196645,0.033728854170051226,0.05301275483174196,-0.15491444683765596,-0.660197397618906,-0.0020971872313570203
021040,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021040,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021040,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021040,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021040,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021040,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021080,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021080,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021080,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021080,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021080,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021080,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021320,2015,528110328797.0,,309971195634.0,838081524431.0,341711303824.0,197509470676.0,539220774500.0,107000000000.0,,,,153606089716.0,298860749931.0,969647511221.0,-93565730927.0,-85254746479.0,,,,,,,,,,154.5486856557153,180.42542375487363,-9.649458163325777,-8.792344175838236,-0.10172607794555803,-0.2800388294658981,,,
021320,2016,632481850497.0,,270278419207.0,902760269704.0,488150724915.0,104592257045.0,592742981960.0,107000000000.0,,,,164945670171.0,310017287744.0,1120735139230.0,35188456861.0,16649075932.0,,,,,,,,,,129.56691821099557,191.19675108230211,3.1397656439304824,1.4855495602144437,0.018442411004040923,0.05137398183638216,0.134811181268756,3.6589893184745077,0.07164553807203665
021320,2017,682467412491.0,,259613435806.0,942080848297.0,435092482080.0,168853599677.0,603946081757.0,107000000000.0,,,,186054822903.0,338134766540.0,1326422111953.0,71852648034.0,22483322690.0,,,,,,,,,,156.85571242886138,178.61105734170508,5.417027308765643,1.6950352747735757,0.023865597873731447,0.10388485290479897,0.15506901677034787,0.5102691713693119,0.04173800864764402
021320,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021320,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021320,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021650,2015,47994551160.0,,48870815176.0,96865366336.0,54592491695.0,4325884441.0,58918376136.0,4945000000.0,,,,25374199000.0,37946990200.0,110058837373.0,4138674515.0,2075555016.0,,,,,,,,,,87.9141978500236,155.26495204354836,3.760419984243186,1.8858594780224183,0.02142721484994395,0.05384763991530867,,,
021650,2016,57387696760.0,,47968671157.0,105356367917.0,63648674409.0,2564767817.0,66213442226.0,4945000000.0,,,,26619232465.0,39142925691.0,122930620370.0,3075815802.0,1902544975.0,,,,,,,,,,90.16322381080934,169.15813280974098,2.5020745789310457,1.5476575073595717,0.0180581868245385,0.04287337236476444,0.10470770389231056,-0.34555343408694794,0.08059315017094393
021650,2017,80536725698.0,,63382065883.0,143918791581.0,77074587045.0,17235307356.0,94309894401.0,7295000000.0,,,,26963074804.0,49608897180.0,153762522625.0,4003459499.0,625658714.0,,,,,,,,,,104.49193279618694,190.1068150311984,2.603664033767019,0.4068993557850716,0.004347303831048834,0.01361211774605988,0.20051636594304345,0.2317105236687696,0.2679457160554075
021650,2018,73438545645.0,,67348981338.0,140787526983.0,69715745603.0,16496180538.0,86211926141.0,8175281500.0,,,,27167177572.0,54575600842.0,164332874514.0,3169100961.0,812147178.0,,,,,,,,,,105.33997020300075,157.96789189841311,1.9284643869173084,0.49420858754029207,0.00576860177463069,0.014529640468624662,0.06432280771732914,-0.2632792543588516,-0.02224106542036283
021650,2019,70220543115.0,,60886037617.0,131106580732.0,58680615362.0,15209787227.0,73890402589.0,8175281500.0,,,,30082519482.0,57216178143.0,156801233221.0,5965019190.0,3347892803.0,,,,,,,,,,119.66565565444454,129.1424995292874,3.804191502494586,2.1351189236384305,0.0255356579685619,0.05377428226223869,-0.04803304883696097,0.46871906693731863,-0.07384027710088172
021650,2020,77639478671.0,,61071764919.0,138711243590.0,59126346965.0,12284571259.0,71410918224.0,8175281500.0,,,,40416433940.0,67300325366.0,170693216197.0,11793825511.0,10508056473.0,,,,,,,,,,131.31113734619677,106.10783504484611,6.90936978853837,6.1561066731981136,0.0757549006197328,0.19968312572134833,0.08138567709666342,0.4942252465549471,0.05482369461323348
021880,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021880,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022100,2015,387342971611.0,,285463586458.0,693941423716.0,294840771636.0,33423227739.0,362485720141.0,76017364500.0,,,,35081847504.0,331455703575.0,840545681528.0,13968816472.0,-56259709945.0,,,,,,,,,,131.37361208957896,109.36173860679357,1.6618747533871752,-6.693236451197674,-0.081072707324105,-0.15931466339552325,,,
022100,2016,397319200901.0,,259550449857.0,662199650758.0,260610571503.0,26773197454.0,287383768957.0,76017364500.0,,,,75105674288.0,374815881801.0,866893880605.0,52249217693.0,37558729472.0,,,,,,,,,,152.45705445084997,76.67331692993199,6.027175743418051,4.332563686548115,0.0567181354278995,0.0969193127399677,0.030393799825431632,0.7326502273378258,-0.047933841284371184
022100,2017,379477934633.0,,266823384152.0,646301318785.0,212809735571.0,33255962684.0,246065698255.0,76017364500.0,,,,100624968737.0,400235620530.0,950592312530.0,56071083954.0,41996484797.0,,,,,,,,,,178.3179390805616,61.48020956484454,5.89854170025496,4.417928090037507,0.064979729386829,,0.08804871533437583,0.06816109109171868,-0.024598947133339787
022100,2018,342215091162.0,,268017380335.0,610232471497.0,218400066912.0,52639511471.0,271039578383.0,76017364500.0,,,,41566742049.0,339192893114.0,927076974004.0,42133726169.0,-34160439018.0,,,,,,,,,,156.69184355144395,79.90721028813118,4.544792649420091,-3.6847467875793245,-0.055979385912058824,-0.09684557050255832,-0.025365033525143448,-0.3307886354294116,-0.059106732225371786
022100,2019,453829005436.0,,221590394113.0,675419399549.0,268536477191.0,40613731027.0,309150208218.0,76017364500.0,,,,68712826845.0,366269191331.0,969787009533.0,48101224987.0,39675367921.0,,,,,,,,,,169.00087845913325,84.4051903722961,4.95997827504032,4.091142439627609,0.05874182463146981,0.10777952234918846,0.044040634808633884,0.12406126495973432,0.09651325990270265
022100,2020,479765665587.0,,204678845150.0,684444510737.0,288478113747.0,26003564719.0,314481678466.0,76017364500.0,,,,71702076902.0,369962832271.0,964202340142.0,26087467478.0,8996905609.0,,,,,,,,,,166.30920777850145,85.00358712673068,2.7056009295889125,0.9330931106924101,0.013144828350383381,0.025653458382443765,-0.005792009787258487,-0.8438441764255028,0.013186037796229661
022220,2015,34216898949.0,,55468182799.0,89685081748.0,33192978773.0,6905025699.0,40098004472.0,25897289500.0,,,,-21062725634.0,49587077276.0,51913546390.0,2197134338.0,-1882489471.0,,,,,,,,,,103.08474928689704,80.86381911322553,4.232294826275304,-3.626200870304287,-0.020989995596920778,-0.03603520439924263,-17.57323198262048,-10.873405748028503,-6.631642826174525
022220,2016,29638668000.0,,52313603102.0,81952271102.0,23309302813.0,3749468730.0,27058771543.0,25897289500.0,,,,-13092801172.0,54893499559.0,69283696621.0,6747211011.0,5577583626.0,,,,,,,,,,127.15381595827913,49.29321642887243,9.738526291270245,8.050355131180204,0.06805892687291105,0.09388213806520608,0.25071050013424195,0.6743640691808801,-0.09435749054929224
022220,2017,34217725296.0,,43211419024.0,77429144320.0,12933867852.0,567800260.0,13501668112.0,25897289500.0,,,,-3081683143.0,63927476208.0,78234490101.0,11473250919.0,9528745324.0,,,,,,,,,,264.55910704784895,21.120289604535298,14.665208278584215,12.179724456180999,0.12306406596228804,0.13469304928889914,0.11440981424490156,0.4119181164401762,-0.05841633433667784
022220,2018,39946331983.0,,43124699236.0,83071031219.0,11208232527.0,215489398.0,11423721925.0,25897289500.0,,,,4638149943.0,71647309294.0,64950179063.0,10038886368.0,7510359682.0,,,,,,,,,,356.40170639546903,15.94438372852707,15.456287438811431,11.563262473403107,0.09040888949843963,0.09711733020462904,-0.20453078389690904,-0.14288084339436166,0.06791641822919357
022220,2019,52368989228.0,,41949513543.0,94318502771.0,10545438922.0,754678232.0,11300117154.0,25897289500.0,,,,16009226266.0,83018385617.0,71371711356.0,10214467869.0,11522828110.0,,,,,,,,,,496.603219793415,13.611583831721767,14.311647675155964,16.14481128597922,0.12216932809012858,0.13657409104052898,0.0899730743595258,0.017189490754860978,0.11924989500001104
022220,2020,57438403316.0,,39446847988.0,96885251304.0,9596681902.0,1565899930.0,11162581832.0,25897289500.0,,,,18713510121.0,85722669472.0,59019698741.0,5489604045.0,2511068667.0,,,,,,,,,,598.5235720278437,13.021738474495463,9.301308143049642,4.254628065825084,0.025917966183737692,0.037115857908988595,-0.20928627015202406,-0.8606930090528961,0.026492665276226922
023160,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023160,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023160,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023160,2018,276750690842.0,,184234130684.0,460984821526.0,20877130000.0,12110931982.0,32988061982.0,13250000000.0,,,,390838950818.0,427996759544.0,158648381676.0,4031116967.0,10028519620.0,,,,,,,,,,1325.6165519015306,7.707549472371339,2.5409127558783156,6.321224026401205,0.021754554926130862,0.023268343722561497,,,
023160,2019,283458997626.0,,195199615038.0,478658612664.0,29254333769.0,15412773217.0,44667106986.0,13250000000.0,,,,394847550825.0,433991505678.0,189754435072.0,2875221026.0,7408922032.0,,,,,,,,,,968.9470280344362,10.292161574964272,1.515232581999484,3.9044789805248956,0.015478509810499908,0.017262328115937538,0.1639279386760957,-0.40201985535980844,0.03692358326038588
023160,2020,262101181553.0,,199677391582.0,461778573135.0,29138875157.0,8239220577.0,37378095734.0,13250000000.0,,,,388968671194.0,424400477401.0,188404258358.0,-3113244031.0,-5041578306.0,,,,,,,,,,899.4897028138566,8.807269954760876,-1.6524276351993643,-2.6759364941848327,-0.010917739798477192,,-0.0071663810880242184,1.9235450216462648,-0.03655440185195677
023410,2015,445958922507.0,,938519145841.0,1384478068348.0,692726098815.0,98965941507.0,791692040322.0,37000000000.0,,,,138114762190.0,592786028026.0,889552236297.0,54212859479.0,12888137141.0,,,,,,,,,,64.37738137336993,133.55443665876615,6.094398649895545,1.4488342128901088,0.00930902224863591,0.02077420809986879,0.7882032660136034,1.0574263018206216,0.6664601746375024
023410,2016,408606854372.0,,1110995933469.0,1519602787841.0,769115710837.0,102490584797.0,871606295634.0,37000000000.0,,,,185682896318.0,647996492207.0,1074645854045.0,96685767112.0,60694506143.0,,,,,,,,,,53.126837563534934,134.50787251415684,8.996988798502484,5.647861192088912,0.039941033688963345,0.08834311427014867,0.17223685091353763,0.43928810725367395,0.08892107896497124
023410,2017,473640672726.0,,1135339900109.0,3677273732282.0,657316156211.0,298308508970.0,2951207137752.0,37750685000.0,,,,257266025171.0,726066594530.0,1299043714906.0,107568101958.0,84690605959.0,,,,,,,,,,72.0567520287696,406.4650763422583,8.28056059420477,6.519457735502635,0.023030813620296818,0.2337851280432924,0.17274080793904434,0.1011669319056035,0.5867583164938928
023410,2018,467444050533.0,,1250780411789.0,4135331304887.0,800959201773.0,234036616100.0,3355137558686.0,38561033500.0,,,,284272358506.0,780193746201.0,1451043142582.0,130862451218.0,26581653497.0,,,,,,,,,,58.36053190952395,430.03902236119967,9.018508642351055,1.8318995980850268,0.006427938062806882,0.03382774245909378,0.10475183212370293,0.1780063650282281,0.11076683797104296
023410,2019,411657733202.0,,1216642197630.0,4527888217431.0,637154244028.0,342352081641.0,3736492991702.0,38655431500.0,,,,264364492467.0,791395225729.0,1457764778230.0,128015520537.0,19602100980.0,,,,,,,,,,64.6088034507245,472.1399460377209,8.781630784936022,1.3446683081340893,0.004329192780099527,0.02451054163957078,0.004610919229480443,-0.022238949379400904,0.08669757151529815
023410,2020,443119526861.0,,1267622705876.0,4708657424261.0,736507250908.0,367934528388.0,3900569352701.0,38655431500.0,,,,299928083606.0,808088071560.0,1443802805328.0,132540933880.0,49894997649.0,,,,,,,,,,60.164991765485254,482.6911187008389,9.179988665411246,3.4558041766420424,0.010596438252636476,0.07123409257654982,-0.009670276889944226,0.03414351484121292,0.03839081728447697
023440,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023440,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023440,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023440,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023440,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023440,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023460,2015,166140116277.0,,135434551166.0,468478394528.0,19676786175.0,53407342610.0,374714602981.0,93000000000.0,,,,12981479569.0,93763791547.0,92203909384.0,4643116751.0,2430277030.0,,,,,,,,,,844.345793054795,399.63678601154976,5.035704865466054,2.63576354434026,0.00518759682065711,0.025495692121140015,,,
023460,2016,116069031121.0,,71631681808.0,337317453580.0,18709659448.0,46581759068.0,240439075583.0,93000000000.0,,,,16143549083.0,96878377997.0,78433502576.0,4776412781.0,3156977323.0,,,,,,,,,,620.3695553283168,248.1865206191268,6.089760910998182,4.025036775504157,0.009359069000120014,0.03168771491537196,-0.175567918755851,0.027907142056531567,-0.3888353227974703
023460,2017,97476340223.0,,72664838228.0,323927312539.0,13592930873.0,48520641009.0,221550090602.0,93000000000.0,,,,18230702155.0,102377221937.0,55660625814.0,1271223003.0,2887540375.0,,,,,,,,,,717.1105417494607,216.40564806333148,2.283881980141618,5.1877612455333075,0.008914161490017449,,-0.40913799349112,-2.757336651183931,-0.04133686948484118
023460,2018,,,,375203185891.0,,,278136869685.0,93000000000.0,,,,15906654289.0,97066316206.0,62609641686.0,1736368448.0,733731760.0,,,,,,,,,,,286.54313932623256,2.7733243654519515,1.1719149642794844,0.001955558448304743,0.007161939194220275,0.11098954865211845,0.26788406892314137,0.1366616150399536
023460,2019,,,,499010776741.0,,,391179581225.0,93000000000.0,,,,28472733792.0,107831195516.0,167822819295.0,21696165686.0,14739646914.0,,,,,,,,,,,362.7703275968565,12.928018833876425,8.782862173284407,0.029537732652315588,0.12159544315469148,0.626930104326609,0.9199688796108136,0.24810604624328478
023460,2020,,,,557811296669.0,,,423205003878.0,93000000000.0,,,,53458619423.0,134606292791.0,308789569737.0,55610775660.0,29442437096.0,,,,,,,,,,,314.4020945106187,18.00927916942415,9.534790025801874,0.052782073923237284,0.2578484584033661,0.45651396373932956,0.6098568051154567,0.10541292418982988
023600,2015,104326113311.0,,427281511825.0,531607625136.0,147639168260.0,93215723094.0,240854891354.0,7000000000.0,,,,228776665948.0,290752733782.0,302484857147.0,12342486345.0,-32474523728.0,,,,,,,,,,70.66289694024587,82.83839268544511,4.080365034274051,-10.735917174266413,-0.06108739264169154,-0.10464010885677427,-0.02084306847445282,-3.505638013731989,-0.04929137637236933
023600,2016,123665609977.0,,451208999103.0,574874609080.0,130141758853.0,114795791485.0,244937550338.0,7000000000.0,,,,258787900027.0,329937058742.0,256892120035.0,16592711454.0,40288485800.0,,,,,,,,,,95.02377335831534,74.23765953176334,6.459019238012961,15.683036830600697,0.07008221473631553,0.1279766949744849,-0.17747814571263715,0.2561501247570601,0.07526334136281002
023600,2017,131040596836.0,,380802800875.0,511843397711.0,137076696463.0,75081533724.0,212158230187.0,7000000000.0,,,,265019679477.0,299685167524.0,323858909078.0,7662436608.0,9155277813.0,,,,,,,,,,95.59655303727773,70.79370391930041,2.365979873709306,2.8269340618309164,0.01788687292625645,0.061099305572183904,0.206777665106231,-1.1654614978055815,-0.12314550046143029
023600,2018,160015157233.0,,382651337337.0,542666494570.0,121061627156.0,54715769457.0,175777396613.0,7350000000.0,,,,326337645567.0,366889097957.0,376196853795.0,55141537846.0,64650483779.0,,,,,,,,,,132.17661202158178,47.910226166927806,14.65762865631198,17.18528029323441,0.11913483589995358,0.16912027741018573,0.13912382357541028,0.8610405710954281,0.056799336549096725
023600,2019,130316805662.0,,400450442963.0,530767248625.0,68368208847.0,64737786127.0,133105994974.0,8085000000.0,,,,348913530110.0,397661253651.0,367007847029.0,45664518560.0,32097264338.0,,,,,,,,,,190.61023809126502,33.472206243864534,12.442382071572359,8.745661597656182,0.060473332559894816,0.07710668835737385,-0.02503763023157897,-0.20753573200487938,-0.02241895289475012
023600,2020,159284108270.0,,427331640773.0,586615749043.0,73084197914.0,78651166129.0,151735364043.0,8085000000.0,,,,382220235354.0,434880385000.0,403445533856.0,46862271496.0,41516245498.0,,,,,,,,,,217.94603049134312,34.89128718532569,11.61551375921944,10.290421386302471,0.07077246999544294,0.11442764786614601,0.09031624784327279,0.025559002962590834,0.09520457046901788
023760,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023760,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023770,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023770,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023770,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023770,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023770,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023770,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023790,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023790,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023790,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023790,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023790,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023790,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023900,2015,47391779783.0,,91263083440.0,138654863223.0,17544967402.0,9205317551.0,26750284953.0,4200000000.0,,,,96428340487.0,111904578270.0,101463024697.0,10341141052.0,8108177984.0,,,,,,,,,,270.116089116231,23.90454918516177,10.192029148432987,7.9912638207007225,0.058477415039958146,0.07053481924090603,,,
023900,2016,54761527559.0,,97279477875.0,152041005434.0,16278841620.0,17761056601.0,34039898221.0,6300000000.0,,,,100017336481.0,118001107213.0,96762579027.0,11514122595.0,9409082494.0,,,,,,,,,,336.3969552460085,28.847100696738103,11.899354803045476,9.723885605999143,0.06188516359216278,0.07568648395902146,-0.04857710198782959,0.10187328937329244,0.08804297349119304
023900,2017,72904392204.0,,89908174897.0,162812567101.0,18927729261.0,13252846993.0,32180576254.0,6300000000.0,,,,112043520595.0,130631990847.0,107554086809.0,11316421648.0,14568365396.0,,,,,,,,,,385.17241661004334,24.634529448219794,10.521610088230563,13.545152795422123,0.0894793667061498,0.15275879434144837,0.10033563672168132,-0.017470270475026046,0.06615927663813514
023900,2018,66115656062.0,,107956483010.0,174072139072.0,23141074836.0,10018992322.0,33160067158.0,6300000000.0,,,,118856982775.0,140912071914.0,120452943490.0,13432094052.0,11420891348.0,,,,,,,,,,285.7069368236323,23.532453045071904,11.15132072560363,9.481620803187896,0.06561010514885482,0.07920318407278534,0.10708627209322505,0.15750875446594886,0.06468336651129908
023900,2019,64882462154.0,,115190981743.0,180073443897.0,22840172586.0,9750590370.0,32590762956.0,6300000000.0,,,,123894398647.0,147482680941.0,121430699569.0,10526395454.0,9109367674.0,,,,,,,,,,284.07168076203607,22.098027204318203,8.668644330767966,7.501700728343269,0.050586957614974344,0.06012039699704681,0.008051967768203577,-0.2760392777088612,0.03332698423001606
023900,2020,73951755862.0,,111112134027.0,185063889889.0,23115351456.0,6393710342.0,29509061798.0,6300000000.0,,,,131328922933.0,155554828091.0,117989838955.0,11162463333.0,9147418657.0,,,,,,,,,,319.92486033693643,18.9701998710944,9.460529340375858,7.752717300079308,0.04942843610650655,0.0684022953722808,-0.029162346897619765,0.05698275192712787,0.026966070987663956
023910,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023910,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023910,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023910,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023910,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023910,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
