기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익,부채비율,영업이익증가율,매출액증가율,당기순이익증가율,ROA,ROE
메디톡스,2020,4.67764E+11,2.22962E+11,2.44802E+11,1.40828E+11,-37069534839,-30038850866,52.33454662,1.692988314,-0.462074199,1.851000692,-0.06421791,-0.118383643
메디톡스,2021,5.77698E+11,1.74134E+11,4.03565E+11,1.8487E+11,34491517174,93262649042,69.85732255,2.074743528,0.238233033,1.322088759,0.161438308,0.287684755
메디포스트,2017,1.44646E+11,40206928724,1.04439E+11,42249904553,-3402618284,-951507342,72.203219,11.13675772,-3.375620487,99.01569039,-0.00657818,-0.003746065
메디포스트,2018,1.75753E+11,48949435713,1.26804E+11,44383628093,-6592645687,-2007490667,72.14875284,0.483876664,0.048074563,0.526021536,-0.011422219,-0.017362626
메디포스트,2019,2.13719E+11,1.0176E+11,1.11959E+11,45810813533,-8063519437,-14121187133,52.3861773,0.182410889,0.031153899,0.857838392,-0.066073604,-0.118286267
메디포스트,2020,2.19811E+11,1.02896E+11,1.16915E+11,48624816649,-2412951627,-1895808571,53.18887457,-2.341765888,0.057871748,-6.448635558,-0.008624704,-0.016566362
메디포스트,2021,2.54094E+11,91900308386,1.62193E+11,54856207358,-5210702255,-966419067,63.83212397,0.53692391,0.113594997,-0.961683741,-0.003803396,-0.006925038
메디프론,2017,26243665821,1493764765,24749901056,20910433638,480994689,-11451807491,94.30809409,11.83318044,-1.623389276,0.91560991,-0.436364629,-0.122516352
메디프론,2018,21570269468,2373940575,19196328893,19889603789,-1570271878,-5563101591,88.9943861,1.306313,-0.051324796,-1.058529276,-0.257905985,-0.253177649
메디프론,2019,19459610226,1769686583,17689923643,17412906478,-2161741899,-1778873613,90.90584774,0.273608066,-0.142233424,-2.127316944,-0.09141363,-0.096451848
메디프론,2019,19459610226,1769686583,17689923643,15906464133,-2198641690,-1778873613,90.90584774,0.016782994,-0.094706299,0,-0.09141363,-0.100558581
메디프론,2020,47217129660,19360686840,27856442820,31414836428,-2164891445,-3521169069,58.99647653,-0.015589809,0.493663952,0.494805964,-0.074573975,-0.154619099
메디프론,2020,47217129660,19360686840,27856442820,30190148097,-2288690189,-3521169069,58.99647653,0.054091526,-0.040565827,0,-0.074573975,-0.126404117
메디프론,2021,49097275807,6806902877,42290372930,49250938078,861076458,-6758922264,86.1358848,3.65794073,0.387013745,0.479033945,-0.137663896,-0.192707885
메이슨캐피탈,2017,,,,,,,,,,,,
메이슨캐피탈,2018,,,,,,,,,,,,
메이슨캐피탈,2019,,,,,,,,,,,,
메카로,2017,1.40532E+11,22912850209,1.1762E+11,1.06038E+11,40351257351,29806484666,83.69569036,,,,0.212096771,
메카로,2018,1.539E+11,14925802438,1.38975E+11,1.00499E+11,33825845272,28794613091,90.30164811,-0.192912018,-0.055115981,-0.035141003,0.187099013,0.224436953
메카로,2019,1.60151E+11,16278578683,1.43872E+11,72495382482,8560965943,7849938620,89.83546139,-2.951171573,-0.386284372,-2.66813226,0.049015953,0.055506664
메카로,2020,1.55456E+11,17336031179,1.3812E+11,72741604972,146869803,-3478865425,88.84828144,-57.2894902,0.003384892,3.256465158,-0.022378437,-0.024673485
메카로,2021,1.63089E+11,14831430287,1.48257E+11,82771927992,3798590932,7724388898,90.90590305,0.961335715,0.121180251,1.450374194,0.047363161,0.053945554
메타바이오메드,2017,1.19665E+11,72388060460,47276700782,65341013870,2333381849,-3972463948,39.50762137,-0.627933694,-0.266768345,2.944483071,-0.033196606,-0.04063199
메타바이오메드,2018,97693208152,46385554268,51307653884,52585513296,-186250297,-1111087324,52.51916162,13.52820471,-0.242566817,-2.575294095,-0.01137323,-0.022540845
메타바이오메드,2019,1.03292E+11,48429624932,54862127652,59391345412,5752792917,3572913539,53.11375427,1.03237563,0.114592994,1.31097515,0.034590502,0.067305659
메타바이오메드,2020,1.07856E+11,58330512182,49525399747,47208701275,1998150841,-4089686385,45.91811321,-1.879058377,-0.258059294,1.873639982,-0.037918055,-0.078355844
메타바이오메드,2020,1.07856E+11,58330512182,49525399747,44997599687,2663766852,-4089686385,45.91811321,0.249877729,-0.049138212,0,-0.037918055,-0.082577554
메타바이오메드,2021,1.03128E+11,43029514810,60098612480,58780469815,4942171014,9661987768,58.27567518,0.461012813,0.234480435,1.423275881,0.093689161,0.176275025
멕아이씨에스,2017,22742806032,14845947602,7896858430,8602502489,-1023022400,-1959008442,34.7224455,5.830950929,-5.83295005,5.93208072,-0.086137499,-0.057621733
멕아이씨에스,2018,24438555086,18957236899,5481318187,8727657411,-1826902433,-2756481346,22.42897818,0.440023517,0.014340036,0.28930829,-0.112792321,-0.412086254
멕아이씨에스,2019,24850344441,20661076154,4189268287,12863658681,-211336126,-1689299072,16.85798882,-7.644534503,0.321526043,-0.631730812,-0.0679789,-0.349368485
멕아이씨에스,2020,70586449774,30964164475,39622285299,68054458397,30346118058,24143888299,56.13299072,1.00696419,0.810979927,1.069967979,0.34204707,1.102169922
멕아이씨에스,2021,96737738586,25145436413,71592302173,49296023356,10642513600,9080209272,74.00659062,-1.851405147,-0.380526334,-1.658957253,0.093864188,0.163291695
멜파스,2017,1.20392E+11,51254891711,69136813345,55841451633,-27695793787,-30393134770,57.42655884,1.384264617,0.117214508,1.298758563,-0.252452067,-0.43193812
멜파스,2018,85345225436,47561374839,37783850597,50785935891,-12999627549,-30899900922,44.27178018,-1.130506715,-0.099545586,0.016400252,-0.362057757,-0.577996802
멜파스,2018,84184572951,47860290254,36324282697,50785935891,-13356953896,-30888595388,43.14838387,0.026752084,0,-0.00036601,-0.366915152,-0.833608783
멜파스,2019,79763075525,49663470374,30099605151,75991827874,4013527759,-11767230008,37.7362645,4.327983435,0.33169214,-1.624967419,-0.147527285,-0.354307174
멜파스,2019,78326126414,49674783629,28651342785,75991827874,3987124816,-11755924474,36.57954772,-0.006622051,0,-0.000961688,-0.15008944,-0.400195227
멜파스,2020,65334719219,32328773307,33005945912,50235709704,1189219895,-11983306376,50.51823335,-2.352722934,-0.512705371,0.018974888,-0.183414064,-0.388706887
멜파스,2021,61752566492,25168670146,36583896346,24003294188,928050048,-13368143090,59.24271399,-0.281417848,-1.092867309,0.103592302,-0.21647915,-0.384198114
명성티엔에스,2017,45090396455,31134437123,13955959332,64575367827,7275987608,5862080674,30.95106814,0.872450298,0.628290244,3.280443384,0.130007299,0.231978528
명성티엔에스,2018,65625538347,27884575673,37740962674,39686596667,2488861667,1739631468,57.50956659,-1.923419853,-0.627132918,-2.369725589,0.026508453,0.067301162
명성티엔에스,2019,66256203865,28006050268,38250153597,35008402968,898158623,504333074,57.73067481,-1.771071393,-0.133630594,-2.449370183,0.007611862,0.013273475
명성티엔에스,2019,66256203865,28006050268,38250153597,35162801297,933565568,504333074,57.73067481,0.037926576,0.004390956,0,0.007611862,0.013185125
명성티엔에스,2020,59778221524,32211505710,27566715814,17465053041,-9500725709,-9899766719,46.11498153,1.098262553,-1.013323476,1.050943935,-0.165608251,-0.300827639
명성티엔에스,2021,50267153283,29697729658,20569423625,11554370648,-7423409649,-7085914701,40.92020789,-0.279833144,-0.511553816,-0.39710498,-0.140965108,-0.294411425
모다이노칩,2017,6.55118E+11,3.64049E+11,2.91069E+11,3.11755E+11,50899098668,38919365238,44.42996967,1.145845601,0.962937665,1.182066554,0.059408156,0.24977271
모다이노칩,2018,6.44228E+11,2.92605E+11,3.51623E+11,3.21219E+11,43209855557,25660024755,54.58059142,-0.177951141,0.029464078,-0.516731399,0.039830663,0.079851672
모다이노칩,2019,8.97502E+11,5.38678E+11,3.58824E+11,3.20073E+11,30507778419,6174404331,39.98031804,-0.416355362,-0.003582752,-3.15587049,0.006879543,0.01738173
모다이노칩,2020,8.90906E+11,5.16931E+11,3.73975E+11,4.12196E+11,25895028264,11895708358,41.97690433,-0.178132656,0.223493737,0.480955304,0.013352371,0.032466497
모다이노칩,2021,9.5269E+11,5.75527E+11,3.77163E+11,3.99501E+11,30151833641,11234208899,39.58926782,0.141178989,-0.031777202,-0.058882603,0.011792092,0.029912511
모두투어,2017,3.50606E+11,1.86159E+11,1.64447E+11,3.7206E+11,33942609831,24893260477,46.90366742,0.11168193,-0.073755232,0.548704803,0.071000686,0.091923186
모두투어,2018,3.34585E+11,1.73394E+11,1.61191E+11,3.64973E+11,16610715303,12178268867,48.17633114,-1.043416506,-0.019416808,-1.044072171,0.03639812,0.074796394
모두투어,2019,4.20625E+11,2.68101E+11,1.52524E+11,2.97169E+11,3198026414,2270532754,36.26128709,-4.194051941,-0.228167744,-4.363617347,0.005397998,0.014475136
모두투어,2019,4.20625E+11,2.68101E+11,1.52524E+11,2.93225E+11,2039622260,2270532753,36.26128709,-0.567950339,-0.01345099,-4.40E-10,0.005397998,0.014886393
모두투어,2020,2.56641E+11,1.75941E+11,80700323822,54771072739,-21199919476,-64710821162,31.44482841,1.096208963,-4.353638635,1.035087374,-0.252145292,-0.554923338
모두투어,2020,2.56641E+11,1.75941E+11,80700323822,54243693760,-20576984706,-64710821162,31.44482841,-0.030273375,-0.009722402,0,-0.252145292,-0.801865694
모두투어,2021,2.58214E+11,1.56517E+11,1.01697E+11,13760351572,-23338381218,18492670499,39.38475602,0.118319968,-2.942028187,4.499268598,0.071617488,0.202773337
모바일리더,2017,32019617002,2146347332,29873269670,13343523461,582065712,976912142,93.29677388,41.09578427,-0.031238234,-17.92971712,0.030509801,0.014850029
모바일리더,2018,36279508111,2959456949,33320051162,15345179748,3439915603,4405463766,91.84262107,0.8307907,0.130442023,0.778249875,0.121431188,0.139428146
모바일리더,2019,37969975258,6039537338,31930437920,23558937238,4967886898,-1522744354,84.0939129,0.307569662,0.348647199,3.89310793,-0.040103907,-0.046673807
모바일리더,2020,56013559922,19002846407,37010713515,20169959727,4498559679,5216268490,66.07456046,-0.10432833,-0.168021035,1.291922158,0.093125102,0.15132525
모바일리더,2021,66829893796,20238967628,46590926168,21100956999,4449598695,9574090953,69.71569686,-0.011003461,0.044121092,0.455168275,0.143260604,0.229040746
모바일어플라이언스,2017,53794347540,27428152118,26366195422,54546061314,1968423271,1517409455,49.01294769,-1.260488768,0.613153425,-5.309497362,0.0282076,0.041597295
모바일어플라이언스,2018,56868845297,25521362089,31347483208,61528197203,2748196598,2038539425,55.12241904,0.283740009,0.113478636,0.255638897,0.035846331,0.070643198
모바일어플라이언스,2019,50419988663,22191039018,28228949645,44770459735,-776311583,-2674659754,55.98761601,4.540069037,-0.374303448,1.762167757,-0.053047607,-0.089789188
모바일어플라이언스,2020,75534325504,34293379725,41240945779,41617745628,2633464974,2539141104,54.59894625,1.294787131,-0.075754082,2.053371847,0.033615725,0.073100473
모바일어플라이언스,2021,81041372808,37304702004,43736670804,47775376076,2293411481,2501196424,53.96832419,-0.148274087,0.128887116,-0.015170612,0.030863204,0.058867182
모베이스,2017,,,,,,,,,,,,
모베이스,2018,,,,,,,,,,,,
모베이스,2019,,,,,,,,,,,,
모베이스전자,2017,5.76155E+11,4.38246E+11,1.37909E+11,7.10242E+11,-14264783971,-43560750463,23.93603956,,,,-0.075606006,
모베이스전자,2018,6.35384E+11,5.05217E+11,1.30167E+11,7.17991E+11,1669564270,-16905612897,20.48634441,9.544016081,0.01079304,-1.576703414,-0.026606921,-0.12612573
모베이스전자,2019,6.73938E+11,5.12493E+11,1.61446E+11,7.7168E+11,10866621468,-9949413546,23.9555513,0.846358477,0.069573911,-0.699156721,-0.014763096,-0.068237209
모베이스전자,2019,6.73938E+11,5.12493E+11,1.61446E+11,7.7168E+11,10866621468,0,23.9555513,0,0,inf,0,0
모베이스전자,2020,6.67296E+11,5.08015E+11,1.59282E+11,7.88508E+11,-605125746,-16960214314,23.8696971,18.9576254,0.021341508,1,-0.025416326,-0.105761015
모베이스전자,2020,6.66535E+11,5.08015E+11,1.58521E+11,7.36474E+11,-1365711225,-17720799793,23.7828246,0.556915302,-0.070652739,0.042920494,-0.026586432,-0.111520829
모베이스전자,2021,7.22488E+11,5.35812E+11,1.86676E+11,7.64573E+11,15536065643,5589139416,25.83796153,1.087905861,0.036751766,4.170577521,0.007735965,0.032382313
모비릭스,2017,,,,,,,,,,,,
모비릭스,2018,21338487161,3881911036,17456576125,,8069808593,5272079148,81.80793696,,,,0.247069022,
모비릭스,2019,27542814944,2582502660,24960312284,,7435235023,6188922372,90.6236793,-0.085346807,,0.148142628,0.224701883,0.291814068
모비릭스,2020,40751220934,5715581552,35035639382,,10259248851,8154813308,85.97445323,0.275265165,,0.241071238,0.200112122,0.271845452
모비릭스,2021,80493596690,6890134092,73603462598,,10029995281,9944563757,91.44014633,-0.022856797,,0.179972746,0.123544781,0.18307522
모아데이타,2017,,,,,,,,,,,,
모아데이타,2018,,,,,,,,,,,,
모아데이타,2019,8598371110,5722346661,2876024449,8720179300,2120316496,1844453142,33.44848009,,,,0.214511925,
모아데이타,2020,19309433543,13670037036,5639396507,13785093892,3085425210,2093497269,29.20539587,0.312796016,0.367419666,0.118960808,0.108418368,0.491695544
모아데이타,2021,24878906603,5538178420,19340728183,19642515854,2709731879,1083407339,77.73946215,-0.138645943,0.298201208,-0.932327015,0.043547225,0.086741548
모아텍,2017,83733936170,9588766828,74145169342,13689574860,378892285,-4288629159,88.5485297,-6.151720915,-0.434852145,1.252623227,-0.051217336,-0.091749221
모아텍,2018,80920976795,6464370325,74456606470,45468635745,1694169164,1100321636,92.01150236,0.776355105,0.698922683,4.897614133,0.013597483,0.014808997
모아텍,2019,81214750241,5359240343,75855509898,38650808595,963329016,897370201,93.40114902,-0.758660993,-0.17639546,-0.226162441,0.01104935,0.011940091
모아텍,2020,79903290918,4871667535,75031623383,27525034899,-2840041086,-2444075399,93.90304519,1.339195451,-0.404205616,1.367161423,-0.030587919,-0.032396074
모아텍,2021,78999319829,5699210983,73300108846,26984852165,-1813281335,-1421440086,92.78574677,-0.566244041,-0.020017999,-0.719436101,-0.017993067,-0.019165691
모트렉스,2017,2.01504E+11,64718122602,1.36786E+11,2.54865E+11,26559274000,20102908905,67.88242612,1.068273001,0.894120858,1.070708179,0.09976443,0.191378122
모트렉스,2018,4.36501E+11,3.09812E+11,1.26688E+11,2.12859E+11,-384402935,-2372641475,29.02359855,70.09227683,-0.19733971,9.472796719,-0.005435596,-0.018010451
모트렉스,2019,4.44301E+11,3.57062E+11,87239235502,3.1365E+11,-2648875373,-38451988659,19.63517265,0.854880702,0.321347725,0.938296001,-0.08654494,-0.359486274
모트렉스,2020,4.26127E+11,3.16694E+11,1.09433E+11,3.53807E+11,10639189663,-17944888699,25.68078579,1.248973414,0.113500061,-1.142782232,-0.042111632,-0.182485531
모트렉스,2021,4.52968E+11,3.19736E+11,1.33232E+11,4.36702E+11,35319058856,11558803584,29.41311453,0.698769163,0.189821372,2.552486688,0.025517903,0.095265603
모헨즈,2017,83268393879,52087656816,31180737063,1.17339E+11,2687904419,2444685311,37.4460652,-12.13999806,-2.721714016,-3.728135573,0.029359103,0.029738372
모헨즈,2018,67384498930,38748166682,28636332248,1.06915E+11,1672574232,1539959181,42.49691354,-0.607046412,-0.097500025,-0.587500072,0.022853315,0.051488955
모헨즈,2019,58143098977,28936788135,29206310842,85683499925,735328162,638930042,50.23177532,-1.274595641,-0.247787716,-1.410215641,0.010988923,0.022092007
모헨즈,2020,53725620047,23846128860,29879491187,70745703425,466957070,177343995,55.61497692,-0.574723265,-0.211147756,-2.602772352,0.00330092,0.006002931
모헨즈,2021,50427381590,20437269882,29990111708,72814044111,975681046,91870683,59.47187969,0.521403975,0.028405793,-0.930365479,0.001821841,0.003069026
무림SP,2017,3.05111E+11,1.10342E+11,1.94768E+11,2.03041E+11,7540603137,10584826887,63.83527835,0.870609681,0.641382846,0.99132053,0.034691747,0.09418847
무림SP,2018,3.21892E+11,1.16443E+11,2.05449E+11,1.40316E+11,1923537964,11351058978,63.82529549,-2.920173804,-0.447029023,0.067503137,0.035263563,0.056724543
무림SP,2019,2.98741E+11,93662469703,2.05079E+11,1.37894E+11,1179046904,1413219584,68.64762975,-0.631434642,-0.017566225,-7.032056098,0.00473058,0.006884899
무림SP,2020,2.96552E+11,90455024016,2.06097E+11,1.25407E+11,6606513425,1797956392,69.49772754,0.821532656,-0.099570754,0.213985617,0.006062876,0.008745444
무림SP,2021,3.08911E+11,96658758706,2.12253E+11,1.32202E+11,6100549787,4332058199,68.70987277,-0.082937384,0.051402687,0.584964857,0.014023628,0.020710243
미디어젠,2017,15925384935,13670496390,2254888545,11221052437,938313345,-2684692307,14.15908346,-5.501612515,-10.7816334,2.613614412,-0.16857943,-0.025031222
미디어젠,2018,15195793771,6458010564,8737783207,13383194891,-217264545,-532686329,57.50132792,5.318759626,0.161556525,-4.03991216,-0.035054854,-0.096916626
미디어젠,2019,30458965132,12411661169,18047303963,13828289788,-740285225,-549926291,59.2512053,0.706512385,0.03218727,0.031349587,-0.018054661,-0.041062124
미디어젠,2020,31750278241,14381950615,17368327626,11880239717,-212499784,-357659296,54.70291471,-2.483698718,-0.16397397,-0.537570244,-0.011264761,-0.020197821
미디어젠,2021,32135986470,14406247023,17729739447,14995449089,-68283496,159828762,55.17098242,-2.112022618,0.207743653,3.237765541,0.004973513,0.009107554
미래생명자원,2017,30960327664,6296692861,24663634803,40926675548,1516210110,-2000527895,79.66206001,1.045035642,0.633602073,1.079893293,-0.06461585,-0.094379272
