회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(*),[제조]투자활동으로 인한 현금흐름(*),[제조]재무활동으로 인한 현금흐름(*),패턴
디아이티(주),110990,2018년 12월,12216259,-50821745,33277333,성장기업
디아이티(주),110990,2021년 12월,-8812041,-2331584,-166524,쇠퇴기업
디아이티(주),110990,2019년 12월,1951453,9698809,-4321621,성숙기업
디아이티(주),110990,2020년 12월,1272114,3612500,-4911100,성숙기업
디에스티(주),33430,2020년 12월,455801,-254349,-977261,우량기업
디에스티(주),33430,2018년 12월,-9177785,-572524,10442963,스타트업
디에스티(주),33430,2017년 12월,-2014232,-7864925,10778682,스타트업
디에스티(주),33430,2019년 12월,375840,-10160538,9108568,성장기업
디엑스앤브이엑스(주),180400,2019년 12월,-3110669,16338290,-18363494,정리기업
디엑스앤브이엑스(주),180400,2017년 12월,-2126339,-1653799,30522746,스타트업
디엑스앤브이엑스(주),180400,2020년 12월,-5527233,2064249,3814268,부실기업
디엑스앤브이엑스(주),180400,2018년 12월,-8304743,-31238626,10549685,스타트업
디엑스앤브이엑스(주),180400,2021년 12월,-1692873,587509,-339480,정리기업
디와이씨(주),310870,2021년 12월,-1522281,-4286314,-4900581,쇠퇴기업
디와이씨(주),310870,2019년 12월,,,,판단불가
디와이씨(주),310870,2018년 12월,,,,판단불가
디와이씨(주),310870,2020년 12월,,,,판단불가
디와이피엔에프(주),104460,2021년 12월,8587292,-37063040,16558376,성장기업
디와이피엔에프(주),104460,2019년 12월,20512976,-8400961,-5532229,우량기업
디와이피엔에프(주),104460,2017년 12월,6111738,-1844175,-1800731,우량기업
디와이피엔에프(주),104460,2018년 12월,8115367,-16959981,6918587,성장기업
디와이피엔에프(주),104460,2020년 12월,12944541,-11618260,6987057,성장기업
디젠스(주),113810,2019년 12월,2726582,-268208,-3292940,우량기업
디젠스(주),113810,2020년 12월,1054284,-440050,-824931,우량기업
디젠스(주),113810,2021년 12월,2652719,1364442,-2462763,성숙기업
디젠스(주),113810,2018년 12월,-3781308,-196748,7961077,스타트업
디젠스(주),113810,2017년 12월,3300010,759348,-896767,성숙기업
디케이락(주),105740,2017년 12월,3106277,-3305579,1359388,성장기업
디케이락(주),105740,2021년 12월,11245902,-15107725,-7039634,우량기업
디케이락(주),105740,2018년 12월,5858275,-10285429,-1100787,우량기업
디케이락(주),105740,2019년 12월,2937571,-6105499,4973943,성장기업
디케이락(주),105740,2020년 12월,6463215,-14052222,22758178,성장기업
라온시큐어(주),42510,2017년 12월,2804811,-4394698,-1280360,우량기업
라온시큐어(주),42510,2019년 12월,3988065,-4490544,17627587,성장기업
라온시큐어(주),42510,2020년 12월,409573,-14818619,-148803,우량기업
라온시큐어(주),42510,2021년 12월,1174704,-3723282,19066936,성장기업
라온시큐어(주),42510,2018년 12월,3302982,-1839581,-206320,우량기업
라온피플(주),300120,2019년 12월,4686445,-30227907,28633884,성장기업
라온피플(주),300120,2020년 12월,859163,13668723,-1686275,성숙기업
라온피플(주),300120,2021년 12월,-4201837,-33821803,25342270,스타트업
램테크놀러지(주),171010,2018년 12월,1869568,-1066515,-450399,우량기업
램테크놀러지(주),171010,2019년 12월,3661909,-1657468,15051649,성장기업
램테크놀러지(주),171010,2020년 12월,4050205,-8102405,-5123371,우량기업
램테크놀러지(주),171010,2021년 12월,1056655,-2402657,-2246477,우량기업
램테크놀러지(주),171010,2017년 12월,1867336,257964,-2307943,성숙기업
럭슬(주),33600,2017년 12월,-2814551,1491049,-20274,정리기업
럭슬(주),33600,2018년 12월,-27789208,7476528,20673775,부실기업
레이젠(주),47440,2017년 12월,-5566471,-21840137,23004905,스타트업
로스웰인터내셔널유한회사,900260,2019년 12월,,,,판단불가
로스웰인터내셔널유한회사,900260,2017년 12월,,,,판단불가
로스웰인터내셔널유한회사,900260,2020년 12월,,,,판단불가
로스웰인터내셔널유한회사,900260,2018년 12월,,,,판단불가
로스웰인터내셔널유한회사,900260,2021년 12월,,,,판단불가
로체시스템즈(주),71280,2018년 12월,-1161443,-8355381,13002108,스타트업
로체시스템즈(주),71280,2019년 12월,-2637524,-17971858,10786400,스타트업
로체시스템즈(주),71280,2020년 12월,18290062,-10985346,-5453600,우량기업
로체시스템즈(주),71280,2021년 12월,14435826,19525786,-18440900,성숙기업
로체시스템즈(주),71280,2017년 12월,5873206,-6241780,11551138,성장기업
리노공업(주),58470,2017년 12월,35086830,-10021985,-13597128,우량기업
리노공업(주),58470,2019년 12월,45356654,-40712114,-16772678,우량기업
리노공업(주),58470,2020년 12월,99804059,-7673858,-18343883,우량기업
리노공업(주),58470,2021년 12월,130580738,-131720028,-22902219,우량기업
리노공업(주),58470,2018년 12월,57652430,-58437576,-15107920,우량기업
마이크로로봇(주),182690,2020년 12월,-1519938,-36733580,28946027,스타트업
마이크로로봇(주),182690,2021년 12월,-767254,1882205,-1094680,정리기업
마이크로로봇(주),182690,2017년 12월,-4449221,-2323245,2000000,스타트업
마이크로로봇(주),182690,2019년 12월,-1653429,299798,9922961,부실기업
마이크로로봇(주),182690,2018년 12월,-2567061,-4329702,7366887,스타트업
매일유업(주),267980,2020년 12월,64039824,-87218755,7657904,성장기업
매일유업(주),267980,2017년 12월,97471023,-57500432,-48649490,우량기업
매일유업(주),267980,2018년 12월,59857900,-26296132,-7686410,우량기업
매일유업(주),267980,2019년 12월,98207130,-43727409,-33156569,우량기업
매일유업(주),267980,2021년 12월,103734208,-213485312,143312636,성장기업
매일홀딩스(주),5990,2018년 12월,3184067,2097432,-2457859,성숙기업
매일홀딩스(주),5990,2017년 12월,-15888811,-33459504,-27629657,쇠퇴기업
매일홀딩스(주),5990,2021년 12월,689233,9072758,-3108219,성숙기업
매일홀딩스(주),5990,2019년 12월,-6527980,6193799,-2869810,정리기업
매일홀딩스(주),5990,2020년 12월,543708,2290081,-4581939,성숙기업
메가스터디(주),72870,2021년 12월,13619173,6146802,-7932458,성숙기업
메가스터디(주),72870,2017년 12월,11152012,-13234106,-2766634,우량기업
메가스터디(주),72870,2018년 12월,13351451,4943740,-2766634,성숙기업
메가스터디(주),72870,2019년 12월,7179396,3693487,-5267602,성숙기업
메가스터디(주),72870,2020년 12월,9248298,29191674,-6149559,성숙기업
메가스터디교육(주),215200,2021년 12월,172095127,-93020168,-27054294,우량기업
메가스터디교육(주),215200,2020년 12월,89504758,-14995770,-29767704,우량기업
메가스터디교육(주),215200,2018년 12월,89825913,-83791190,-2540519,우량기업
메가스터디교육(주),215200,2017년 12월,48564448,-31505399,-5072355,우량기업
메가스터디교육(주),215200,2019년 12월,46197421,-33078002,-22542587,우량기업
메가엠디(주),133750,2018년 12월,12157100,-9061509,-1051719,우량기업
메가엠디(주),133750,2017년 12월,7788085,8070235,-2103399,성숙기업
메가엠디(주),133750,2020년 12월,17837363,2982552,-7143543,성숙기업
메가엠디(주),133750,2019년 12월,17614411,-14266071,-7351300,우량기업
메가엠디(주),133750,2021년 12월,19363304,-14652218,-8614975,우량기업
메디앙스(주),14100,2017년 12월,3771554,-3662731,-834851,우량기업
메디앙스(주),14100,2018년 12월,-72423,-13975389,16026600,스타트업
메디앙스(주),14100,2019년 12월,12144460,515625,-11272217,성숙기업
메디앙스(주),14100,2020년 12월,-3088524,430186,-1003921,정리기업
메디앙스(주),14100,2021년 12월,2427693,585706,-5378057,성숙기업
메디포스트(주),78160,2017년 12월,-5761576,2476334,2715904,부실기업
메디포스트(주),78160,2018년 12월,7516345,-12622026,2427085,성장기업
메디포스트(주),78160,2019년 12월,8006514,-36767399,34340289,성장기업
메디포스트(주),78160,2020년 12월,1999250,-3241091,-1113292,우량기업
메디포스트(주),78160,2021년 12월,5516821,-5390812,-324977,우량기업
명성티엔에스(주),257370,2018년 12월,-13097705,-6887351,23087973,스타트업
명성티엔에스(주),257370,2019년 12월,1554759,-1850746,366369,성장기업
명성티엔에스(주),257370,2020년 12월,-11363718,1855477,8939135,부실기업
명성티엔에스(주),257370,2021년 12월,3783018,322600,-4204837,성숙기업
모바일어플라이언스(주),87260,2017년 12월,-7976886,-6722933,16187634,스타트업
모바일어플라이언스(주),87260,2018년 12월,8588825,-6285505,1524416,성장기업
모바일어플라이언스(주),87260,2019년 12월,-417944,-2984772,-3411820,쇠퇴기업
모바일어플라이언스(주),87260,2020년 12월,9922291,-22940860,21661828,성장기업
모바일어플라이언스(주),87260,2021년 12월,6447886,-800954,35368,성장기업
모트렉스(주),118990,2017년 12월,21351371,-57565278,34718933,성장기업
모트렉스(주),118990,2018년 12월,-2292159,-33690145,33099502,스타트업
모트렉스(주),118990,2019년 12월,931658,-20947024,23548604,성장기업
모트렉스(주),118990,2020년 12월,14239994,-29783056,13395197,성장기업
모트렉스(주),118990,2021년 12월,21724920,-31688804,14867466,성장기업
무림에스피(주),1810,2017년 12월,6261595,-7017117,6929586,성장기업
무림에스피(주),1810,2018년 12월,-7681520,1896112,6803210,부실기업
무림에스피(주),1810,2019년 12월,5060619,5620130,-2801415,성숙기업
무림에스피(주),1810,2020년 12월,16918355,-2665611,-4770492,우량기업
무림에스피(주),1810,2021년 12월,-2383599,1510851,4937336,부실기업
미디어젠(주),279600,2021년 12월,1245512,1831739,-232431,성숙기업
미디어젠(주),279600,2019년 12월,-729941,-10806716,13335555,스타트업
미디어젠(주),279600,2020년 12월,362290,-3195565,1950958,성장기업
미래나노텍(주),95500,2017년 12월,7116554,-11034345,-3843260,우량기업
미래나노텍(주),95500,2018년 12월,9305614,-17998306,12807054,성장기업
미래나노텍(주),95500,2019년 12월,-2966283,-5325961,-3553849,쇠퇴기업
미래나노텍(주),95500,2020년 12월,-8773355,8057389,-2591251,정리기업
